"Site","Latitude","Longitude","Year","Date","Transect","Depth_ft","Category","Classcode","Amount","Total_Amount","Percentage"
"Magnolia",47.631423,-122.401099,2022,2022-08-03,1,12.5,"UPC Cover","Kelp Holdfast",1,30,3.33333333333333
"Magnolia",47.631423,-122.401099,2022,2022-08-03,1,12.5,"UPC Superlayer","Superlayer Green Algae",6,30,20
"Magnolia",47.631423,-122.401099,2022,2022-08-03,1,12.5,"UPC Cover","Green Algae",4,30,13.3333333333333
"Magnolia",47.631423,-122.401099,2022,2022-08-03,1,12.5,"UPC Cover","Seagrasses",0,30,0
"Magnolia",47.631423,-122.401099,2022,2022-08-03,2,13,"UPC Cover","None",13,30,43.3333333333333
"Magnolia",47.631423,-122.401099,2022,2022-08-03,2,13,"UPC Cover","Other Brown Algae",0,30,0
"Magnolia",47.631423,-122.401099,2022,2022-08-03,2,13,"UPC Cover","Encrusting Red Algae",0,30,0
"Magnolia",47.631423,-122.401099,2022,2022-08-03,2,13,"UPC Superlayer","Superlayer Mobile Invertebrates",0,30,0
"Magnolia",47.631423,-122.401099,2022,2022-08-03,2,13,"UPC Cover","Red Algae",0,30,0
"Magnolia",47.631423,-122.401099,2022,2022-08-03,2,13,"UPC Cover","Crustose Coralline",0,30,0
"Magnolia",47.631423,-122.401099,2022,2022-08-03,2,13,"UPC Cover","Sessile Invertebrates",15,30,50
"Magnolia",47.631423,-122.401099,2022,2022-08-03,2,13,"UPC Superlayer","Superlayer Brown Algae",20,30,66.6666666666667
"Magnolia",47.631423,-122.401099,2022,2022-08-03,2,13,"UPC Superlayer","Superlayer Red Algae",0,30,0
"Magnolia",47.631423,-122.401099,2022,2022-08-03,2,13,"UPC Cover","Articulated Coralline",0,30,0
"Magnolia",47.631423,-122.401099,2022,2022-08-03,2,13,"UPC Cover","Kelp Holdfast",2,30,6.66666666666667
"Magnolia",47.631423,-122.401099,2022,2022-08-03,2,13,"UPC Superlayer","Superlayer Green Algae",2,30,6.66666666666667
"Magnolia",47.631423,-122.401099,2022,2022-08-03,2,13,"UPC Cover","Green Algae",0,30,0
"Magnolia",47.631423,-122.401099,2022,2022-08-03,2,13,"UPC Cover","Seagrasses",0,30,0
"Magnolia",47.631423,-122.401099,2022,2022-08-03,3,13,"UPC Cover","None",21,30,70
"Magnolia",47.631423,-122.401099,2022,2022-08-03,3,13,"UPC Cover","Other Brown Algae",0,30,0
"Magnolia",47.631423,-122.401099,2022,2022-08-03,3,13,"UPC Cover","Encrusting Red Algae",0,30,0
"Magnolia",47.631423,-122.401099,2022,2022-08-03,3,13,"UPC Superlayer","Superlayer Mobile Invertebrates",0,30,0
"Magnolia",47.631423,-122.401099,2022,2022-08-03,3,13,"UPC Cover","Red Algae",3,30,10
"Magnolia",47.631423,-122.401099,2022,2022-08-03,3,13,"UPC Cover","Crustose Coralline",0,30,0
"Magnolia",47.631423,-122.401099,2022,2022-08-03,3,13,"UPC Cover","Sessile Invertebrates",5,30,16.6666666666667
"Magnolia",47.631423,-122.401099,2022,2022-08-03,3,13,"UPC Superlayer","Superlayer Brown Algae",28,30,93.3333333333333
"Magnolia",47.631423,-122.401099,2022,2022-08-03,3,13,"UPC Superlayer","Superlayer Red Algae",1,30,3.33333333333333
"Magnolia",47.631423,-122.401099,2022,2022-08-03,3,13,"UPC Cover","Articulated Coralline",0,30,0
"Magnolia",47.631423,-122.401099,2022,2022-08-03,3,13,"UPC Cover","Kelp Holdfast",0,30,0
"Magnolia",47.631423,-122.401099,2022,2022-08-03,3,13,"UPC Superlayer","Superlayer Green Algae",0,30,0
"Magnolia",47.631423,-122.401099,2022,2022-08-03,3,13,"UPC Cover","Green Algae",1,30,3.33333333333333
"Magnolia",47.631423,-122.401099,2022,2022-08-03,3,13,"UPC Cover","Seagrasses",0,30,0
"Magnolia",47.631423,-122.401099,2022,2022-08-03,4,11,"UPC Cover","None",12,30,40
"Magnolia",47.631423,-122.401099,2022,2022-08-03,4,11,"UPC Cover","Other Brown Algae",0,30,0
"Magnolia",47.631423,-122.401099,2022,2022-08-03,4,11,"UPC Cover","Encrusting Red Algae",0,30,0
"Magnolia",47.631423,-122.401099,2022,2022-08-03,4,11,"UPC Superlayer","Superlayer Mobile Invertebrates",0,30,0
"Magnolia",47.631423,-122.401099,2022,2022-08-03,4,11,"UPC Cover","Red Algae",0,30,0
"Magnolia",47.631423,-122.401099,2022,2022-08-03,4,11,"UPC Cover","Crustose Coralline",0,30,0
"Magnolia",47.631423,-122.401099,2022,2022-08-03,4,11,"UPC Cover","Sessile Invertebrates",15,30,50
"Magnolia",47.631423,-122.401099,2022,2022-08-03,4,11,"UPC Superlayer","Superlayer Brown Algae",25,30,83.3333333333333
"Magnolia",47.631423,-122.401099,2022,2022-08-03,4,11,"UPC Superlayer","Superlayer Red Algae",1,30,3.33333333333333
"Magnolia",47.631423,-122.401099,2022,2022-08-03,4,11,"UPC Cover","Articulated Coralline",0,30,0
"Magnolia",47.631423,-122.401099,2022,2022-08-03,4,11,"UPC Cover","Kelp Holdfast",1,30,3.33333333333333
"Magnolia",47.631423,-122.401099,2022,2022-08-03,4,11,"UPC Superlayer","Superlayer Green Algae",1,30,3.33333333333333
"Magnolia",47.631423,-122.401099,2022,2022-08-03,4,11,"UPC Cover","Green Algae",2,30,6.66666666666667
"Magnolia",47.631423,-122.401099,2022,2022-08-03,4,11,"UPC Cover","Seagrasses",0,30,0
"Magnolia",47.631423,-122.401099,2022,2022-08-03,5,11,"UPC Cover","None",9,30,30
"Magnolia",47.631423,-122.401099,2022,2022-08-03,5,11,"UPC Cover","Other Brown Algae",0,30,0
"Magnolia",47.631423,-122.401099,2022,2022-08-03,5,11,"UPC Cover","Encrusting Red Algae",0,30,0
"Magnolia",47.631423,-122.401099,2022,2022-08-03,5,11,"UPC Superlayer","Superlayer Mobile Invertebrates",0,30,0
"Magnolia",47.631423,-122.401099,2022,2022-08-03,5,11,"UPC Cover","Red Algae",1,30,3.33333333333333
"Magnolia",47.631423,-122.401099,2022,2022-08-03,5,11,"UPC Cover","Crustose Coralline",0,30,0
"Magnolia",47.631423,-122.401099,2022,2022-08-03,5,11,"UPC Cover","Sessile Invertebrates",17,30,56.6666666666667
"Magnolia",47.631423,-122.401099,2022,2022-08-03,5,11,"UPC Superlayer","Superlayer Brown Algae",28,30,93.3333333333333
"Magnolia",47.631423,-122.401099,2022,2022-08-03,5,11,"UPC Superlayer","Superlayer Red Algae",0,30,0
"Magnolia",47.631423,-122.401099,2022,2022-08-03,5,11,"UPC Cover","Articulated Coralline",0,30,0
"Magnolia",47.631423,-122.401099,2022,2022-08-03,5,11,"UPC Cover","Kelp Holdfast",1,30,3.33333333333333
"Magnolia",47.631423,-122.401099,2022,2022-08-03,5,11,"UPC Superlayer","Superlayer Green Algae",0,30,0
"Magnolia",47.631423,-122.401099,2022,2022-08-03,5,11,"UPC Cover","Green Algae",2,30,6.66666666666667
"Magnolia",47.631423,-122.401099,2022,2022-08-03,5,11,"UPC Cover","Seagrasses",0,30,0
"Magnolia",47.631423,-122.401099,2022,2022-08-03,6,10,"UPC Cover","None",9,30,30
"Magnolia",47.631423,-122.401099,2022,2022-08-03,6,10,"UPC Cover","Other Brown Algae",0,30,0
"Magnolia",47.631423,-122.401099,2022,2022-08-03,6,10,"UPC Cover","Encrusting Red Algae",0,30,0
"Magnolia",47.631423,-122.401099,2022,2022-08-03,6,10,"UPC Superlayer","Superlayer Mobile Invertebrates",0,30,0
"Magnolia",47.631423,-122.401099,2022,2022-08-03,6,10,"UPC Cover","Red Algae",6,30,20
"Magnolia",47.631423,-122.401099,2022,2022-08-03,6,10,"UPC Cover","Crustose Coralline",0,30,0
"Magnolia",47.631423,-122.401099,2022,2022-08-03,6,10,"UPC Cover","Sessile Invertebrates",15,30,50
"Magnolia",47.631423,-122.401099,2022,2022-08-03,6,10,"UPC Superlayer","Superlayer Brown Algae",23,30,76.6666666666667
"Magnolia",47.631423,-122.401099,2022,2022-08-03,6,10,"UPC Superlayer","Superlayer Red Algae",1,30,3.33333333333333
"Magnolia",47.631423,-122.401099,2022,2022-08-03,6,10,"UPC Cover","Articulated Coralline",0,30,0
"Magnolia",47.631423,-122.401099,2022,2022-08-03,6,10,"UPC Cover","Kelp Holdfast",0,30,0
"Magnolia",47.631423,-122.401099,2022,2022-08-03,6,10,"UPC Superlayer","Superlayer Green Algae",1,30,3.33333333333333
"Magnolia",47.631423,-122.401099,2022,2022-08-03,6,10,"UPC Cover","Green Algae",0,30,0
"Magnolia",47.631423,-122.401099,2022,2022-08-03,6,10,"UPC Cover","Seagrasses",0,30,0
"North Beach",48.144779,-122.778533,2023,2023-07-23,1,11,"UPC Cover","None",16,30,53.3333333333333
"North Beach",48.144779,-122.778533,2023,2023-07-23,1,11,"UPC Cover","Other Brown Algae",0,30,0
"North Beach",48.144779,-122.778533,2023,2023-07-23,1,11,"UPC Cover","Encrusting Red Algae",4,30,13.3333333333333
"North Beach",48.144779,-122.778533,2023,2023-07-23,1,11,"UPC Superlayer","Superlayer Mobile Invertebrates",0,30,0
"North Beach",48.144779,-122.778533,2023,2023-07-23,1,11,"UPC Cover","Red Algae",2,30,6.66666666666667
"North Beach",48.144779,-122.778533,2023,2023-07-23,1,11,"UPC Cover","Crustose Coralline",3,30,10
"North Beach",48.144779,-122.778533,2023,2023-07-23,1,11,"UPC Cover","Sessile Invertebrates",2,30,6.66666666666667
"North Beach",48.144779,-122.778533,2023,2023-07-23,1,11,"UPC Superlayer","Superlayer Brown Algae",22,30,73.3333333333333
"North Beach",48.144779,-122.778533,2023,2023-07-23,1,11,"UPC Superlayer","Superlayer Red Algae",0,30,0
"North Beach",48.144779,-122.778533,2023,2023-07-23,1,11,"UPC Cover","Articulated Coralline",0,30,0
"North Beach",48.144779,-122.778533,2023,2023-07-23,1,11,"UPC Cover","Kelp Holdfast",1,30,3.33333333333333
"North Beach",48.144779,-122.778533,2023,2023-07-23,1,11,"UPC Superlayer","Superlayer Green Algae",0,30,0
"North Beach",48.144779,-122.778533,2023,2023-07-23,1,11,"UPC Cover","Green Algae",2,30,6.66666666666667
"North Beach",48.144779,-122.778533,2023,2023-07-23,1,11,"UPC Cover","Seagrasses",0,30,0
"North Beach",48.144779,-122.778533,2023,2023-07-23,2,11.5,"UPC Cover","None",7,30,23.3333333333333
"North Beach",48.144779,-122.778533,2023,2023-07-23,2,11.5,"UPC Cover","Other Brown Algae",0,30,0
"North Beach",48.144779,-122.778533,2023,2023-07-23,2,11.5,"UPC Cover","Encrusting Red Algae",4,30,13.3333333333333
"North Beach",48.144779,-122.778533,2023,2023-07-23,2,11.5,"UPC Superlayer","Superlayer Mobile Invertebrates",0,30,0
"North Beach",48.144779,-122.778533,2023,2023-07-23,2,11.5,"UPC Cover","Red Algae",6,30,20
"North Beach",48.144779,-122.778533,2023,2023-07-23,2,11.5,"UPC Cover","Crustose Coralline",6,30,20
"North Beach",48.144779,-122.778533,2023,2023-07-23,2,11.5,"UPC Cover","Sessile Invertebrates",6,30,20
"North Beach",48.144779,-122.778533,2023,2023-07-23,2,11.5,"UPC Superlayer","Superlayer Brown Algae",27,30,90
"North Beach",48.144779,-122.778533,2023,2023-07-23,2,11.5,"UPC Superlayer","Superlayer Red Algae",0,30,0
"North Beach",48.144779,-122.778533,2023,2023-07-23,2,11.5,"UPC Cover","Articulated Coralline",0,30,0
"North Beach",48.144779,-122.778533,2023,2023-07-23,2,11.5,"UPC Cover","Kelp Holdfast",1,30,3.33333333333333
"North Beach",48.144779,-122.778533,2023,2023-07-23,2,11.5,"UPC Superlayer","Superlayer Green Algae",0,30,0
"North Beach",48.144779,-122.778533,2023,2023-07-23,2,11.5,"UPC Cover","Green Algae",0,30,0
"North Beach",48.144779,-122.778533,2023,2023-07-23,2,11.5,"UPC Cover","Seagrasses",0,30,0
"North Beach",48.144779,-122.778533,2023,2023-07-23,3,19,"UPC Cover","None",19,30,63.3333333333333
"North Beach",48.144779,-122.778533,2023,2023-07-23,3,19,"UPC Cover","Other Brown Algae",1,30,3.33333333333333
"North Beach",48.144779,-122.778533,2023,2023-07-23,3,19,"UPC Cover","Encrusting Red Algae",9,30,30
"North Beach",48.144779,-122.778533,2023,2023-07-23,3,19,"UPC Superlayer","Superlayer Mobile Invertebrates",0,30,0
"North Beach",48.144779,-122.778533,2023,2023-07-23,3,19,"UPC Cover","Red Algae",0,30,0
"North Beach",48.144779,-122.778533,2023,2023-07-23,3,19,"UPC Cover","Crustose Coralline",0,30,0
"North Beach",48.144779,-122.778533,2023,2023-07-23,3,19,"UPC Cover","Sessile Invertebrates",0,30,0
"North Beach",48.144779,-122.778533,2023,2023-07-23,3,19,"UPC Superlayer","Superlayer Brown Algae",6,30,20
"North Beach",48.144779,-122.778533,2023,2023-07-23,3,19,"UPC Superlayer","Superlayer Red Algae",14,30,46.6666666666667
"North Beach",48.144779,-122.778533,2023,2023-07-23,3,19,"UPC Cover","Articulated Coralline",0,30,0
"North Beach",48.144779,-122.778533,2023,2023-07-23,3,19,"UPC Cover","Kelp Holdfast",1,30,3.33333333333333
"North Beach",48.144779,-122.778533,2023,2023-07-23,3,19,"UPC Superlayer","Superlayer Green Algae",0,30,0
"North Beach",48.144779,-122.778533,2023,2023-07-23,3,19,"UPC Cover","Green Algae",0,30,0
"North Beach",48.144779,-122.778533,2023,2023-07-23,3,19,"UPC Cover","Seagrasses",0,30,0
"North Beach",48.144779,-122.778533,2023,2023-07-23,4,8.5,"UPC Cover","None",16,30,53.3333333333333
"North Beach",48.144779,-122.778533,2023,2023-07-23,4,8.5,"UPC Cover","Other Brown Algae",0,30,0
"North Beach",48.144779,-122.778533,2023,2023-07-23,4,8.5,"UPC Cover","Encrusting Red Algae",2,30,6.66666666666667
"North Beach",48.144779,-122.778533,2023,2023-07-23,4,8.5,"UPC Superlayer","Superlayer Mobile Invertebrates",0,30,0
"North Beach",48.144779,-122.778533,2023,2023-07-23,4,8.5,"UPC Cover","Red Algae",8,30,26.6666666666667
"North Beach",48.144779,-122.778533,2023,2023-07-23,4,8.5,"UPC Cover","Crustose Coralline",2,30,6.66666666666667
"North Beach",48.144779,-122.778533,2023,2023-07-23,4,8.5,"UPC Cover","Sessile Invertebrates",0,30,0
"North Beach",48.144779,-122.778533,2023,2023-07-23,4,8.5,"UPC Superlayer","Superlayer Brown Algae",28,30,93.3333333333333
"North Beach",48.144779,-122.778533,2023,2023-07-23,4,8.5,"UPC Superlayer","Superlayer Red Algae",0,30,0
"North Beach",48.144779,-122.778533,2023,2023-07-23,4,8.5,"UPC Cover","Articulated Coralline",0,30,0
"North Beach",48.144779,-122.778533,2023,2023-07-23,4,8.5,"UPC Cover","Kelp Holdfast",1,30,3.33333333333333
"North Beach",48.144779,-122.778533,2023,2023-07-23,4,8.5,"UPC Superlayer","Superlayer Green Algae",0,30,0
"North Beach",48.144779,-122.778533,2023,2023-07-23,4,8.5,"UPC Cover","Green Algae",1,30,3.33333333333333
"North Beach",48.144779,-122.778533,2023,2023-07-23,4,8.5,"UPC Cover","Seagrasses",0,30,0
"North Beach",48.144779,-122.778533,2023,2023-07-23,5,9,"UPC Cover","None",14,30,46.6666666666667
"North Beach",48.144779,-122.778533,2023,2023-07-23,5,9,"UPC Cover","Other Brown Algae",0,30,0
"North Beach",48.144779,-122.778533,2023,2023-07-23,5,9,"UPC Cover","Encrusting Red Algae",3,30,10
"North Beach",48.144779,-122.778533,2023,2023-07-23,5,9,"UPC Superlayer","Superlayer Mobile Invertebrates",0,30,0
"North Beach",48.144779,-122.778533,2023,2023-07-23,5,9,"UPC Cover","Red Algae",3,30,10
"North Beach",48.144779,-122.778533,2023,2023-07-23,5,9,"UPC Cover","Crustose Coralline",6,30,20
"North Beach",48.144779,-122.778533,2023,2023-07-23,5,9,"UPC Cover","Sessile Invertebrates",2,30,6.66666666666667
"North Beach",48.144779,-122.778533,2023,2023-07-23,5,9,"UPC Superlayer","Superlayer Brown Algae",27,30,90
"North Beach",48.144779,-122.778533,2023,2023-07-23,5,9,"UPC Superlayer","Superlayer Red Algae",0,30,0
"North Beach",48.144779,-122.778533,2023,2023-07-23,5,9,"UPC Cover","Articulated Coralline",0,30,0
"North Beach",48.144779,-122.778533,2023,2023-07-23,5,9,"UPC Cover","Kelp Holdfast",2,30,6.66666666666667
"North Beach",48.144779,-122.778533,2023,2023-07-23,5,9,"UPC Superlayer","Superlayer Green Algae",0,30,0
"North Beach",48.144779,-122.778533,2023,2023-07-23,5,9,"UPC Cover","Green Algae",0,30,0
"North Beach",48.144779,-122.778533,2023,2023-07-23,5,9,"UPC Cover","Seagrasses",0,30,0
"North Beach",48.144779,-122.778533,2023,2023-07-23,6,17.5,"UPC Cover","None",15,30,50
"North Beach",48.144779,-122.778533,2023,2023-07-23,6,17.5,"UPC Cover","Other Brown Algae",0,30,0
"North Beach",48.144779,-122.778533,2023,2023-07-23,6,17.5,"UPC Cover","Encrusting Red Algae",3,30,10
"North Beach",48.144779,-122.778533,2023,2023-07-23,6,17.5,"UPC Superlayer","Superlayer Mobile Invertebrates",0,30,0
"North Beach",48.144779,-122.778533,2023,2023-07-23,6,17.5,"UPC Cover","Red Algae",3,30,10
"North Beach",48.144779,-122.778533,2023,2023-07-23,6,17.5,"UPC Cover","Crustose Coralline",5,30,16.6666666666667
"North Beach",48.144779,-122.778533,2023,2023-07-23,6,17.5,"UPC Cover","Sessile Invertebrates",2,30,6.66666666666667
"North Beach",48.144779,-122.778533,2023,2023-07-23,6,17.5,"UPC Superlayer","Superlayer Brown Algae",15,30,50
"North Beach",48.144779,-122.778533,2023,2023-07-23,6,17.5,"UPC Superlayer","Superlayer Red Algae",0,30,0
"North Beach",48.144779,-122.778533,2023,2023-07-23,6,17.5,"UPC Cover","Articulated Coralline",2,30,6.66666666666667
"North Beach",48.144779,-122.778533,2023,2023-07-23,6,17.5,"UPC Cover","Kelp Holdfast",0,30,0
"North Beach",48.144779,-122.778533,2023,2023-07-23,6,17.5,"UPC Superlayer","Superlayer Green Algae",0,30,0
"North Beach",48.144779,-122.778533,2023,2023-07-23,6,17.5,"UPC Cover","Green Algae",0,30,0
"North Beach",48.144779,-122.778533,2023,2023-07-23,6,17.5,"UPC Cover","Seagrasses",0,30,0
"Jefferson Head",47.744509,-122.475293,2024,2024-07-01,1,14,"UPC Cover","None",11,30,36.6666666666667
"Jefferson Head",47.744509,-122.475293,2024,2024-07-01,1,14,"UPC Cover","Other Brown Algae",0,30,0
"Jefferson Head",47.744509,-122.475293,2024,2024-07-01,1,14,"UPC Cover","Encrusting Red Algae",6,30,20
"Jefferson Head",47.744509,-122.475293,2024,2024-07-01,1,14,"UPC Superlayer","Superlayer Mobile Invertebrates",1,30,3.33333333333333
"Jefferson Head",47.744509,-122.475293,2024,2024-07-01,1,14,"UPC Cover","Red Algae",1,30,3.33333333333333
"Jefferson Head",47.744509,-122.475293,2024,2024-07-01,1,14,"UPC Cover","Crustose Coralline",3,30,10
"Jefferson Head",47.744509,-122.475293,2024,2024-07-01,1,14,"UPC Cover","Sessile Invertebrates",5,30,16.6666666666667
"Jefferson Head",47.744509,-122.475293,2024,2024-07-01,1,14,"UPC Superlayer","Superlayer Brown Algae",15,30,50
"Jefferson Head",47.744509,-122.475293,2024,2024-07-01,1,14,"UPC Superlayer","Superlayer Red Algae",2,30,6.66666666666667
"Jefferson Head",47.744509,-122.475293,2024,2024-07-01,1,14,"UPC Cover","Articulated Coralline",0,30,0
"Jefferson Head",47.744509,-122.475293,2024,2024-07-01,1,14,"UPC Superlayer","Superlayer Acid Weed",2,30,6.66666666666667
"Jefferson Head",47.744509,-122.475293,2024,2024-07-01,1,14,"UPC Cover","Kelp Holdfast",4,30,13.3333333333333
"Jefferson Head",47.744509,-122.475293,2024,2024-07-01,1,14,"UPC Cover","Acid Weed",0,30,0
"Jefferson Head",47.744509,-122.475293,2024,2024-07-01,1,14,"UPC Superlayer","Superlayer Green Algae",0,30,0
"Jefferson Head",47.744509,-122.475293,2024,2024-07-01,1,14,"UPC Cover","Green Algae",0,30,0
"Jefferson Head",47.744509,-122.475293,2024,2024-07-01,1,14,"UPC Cover","Seagrasses",0,30,0
"Jefferson Head",47.744509,-122.475293,2024,2024-07-01,2,13,"UPC Cover","None",8,30,26.6666666666667
"Jefferson Head",47.744509,-122.475293,2024,2024-07-01,2,13,"UPC Cover","Other Brown Algae",0,30,0
"Jefferson Head",47.744509,-122.475293,2024,2024-07-01,2,13,"UPC Cover","Encrusting Red Algae",9,30,30
"Jefferson Head",47.744509,-122.475293,2024,2024-07-01,2,13,"UPC Superlayer","Superlayer Mobile Invertebrates",0,30,0
"Jefferson Head",47.744509,-122.475293,2024,2024-07-01,2,13,"UPC Cover","Red Algae",1,30,3.33333333333333
"Jefferson Head",47.744509,-122.475293,2024,2024-07-01,2,13,"UPC Cover","Crustose Coralline",2,30,6.66666666666667
"Jefferson Head",47.744509,-122.475293,2024,2024-07-01,2,13,"UPC Cover","Sessile Invertebrates",8,30,26.6666666666667
"Jefferson Head",47.744509,-122.475293,2024,2024-07-01,2,13,"UPC Superlayer","Superlayer Brown Algae",16,30,53.3333333333333
"Jefferson Head",47.744509,-122.475293,2024,2024-07-01,2,13,"UPC Superlayer","Superlayer Red Algae",1,30,3.33333333333333
"Jefferson Head",47.744509,-122.475293,2024,2024-07-01,2,13,"UPC Cover","Articulated Coralline",0,30,0
"Jefferson Head",47.744509,-122.475293,2024,2024-07-01,2,13,"UPC Superlayer","Superlayer Acid Weed",4,30,13.3333333333333
"Jefferson Head",47.744509,-122.475293,2024,2024-07-01,2,13,"UPC Cover","Kelp Holdfast",2,30,6.66666666666667
"Jefferson Head",47.744509,-122.475293,2024,2024-07-01,2,13,"UPC Cover","Acid Weed",0,30,0
"Jefferson Head",47.744509,-122.475293,2024,2024-07-01,2,13,"UPC Superlayer","Superlayer Green Algae",0,30,0
"Jefferson Head",47.744509,-122.475293,2024,2024-07-01,2,13,"UPC Cover","Green Algae",0,30,0
"Jefferson Head",47.744509,-122.475293,2024,2024-07-01,2,13,"UPC Cover","Seagrasses",0,30,0
"Jefferson Head",47.744509,-122.475293,2024,2024-07-01,3,13,"UPC Cover","None",11,30,36.6666666666667
"Jefferson Head",47.744509,-122.475293,2024,2024-07-01,3,13,"UPC Cover","Other Brown Algae",0,30,0
"Jefferson Head",47.744509,-122.475293,2024,2024-07-01,3,13,"UPC Cover","Encrusting Red Algae",10,30,33.3333333333333
"Jefferson Head",47.744509,-122.475293,2024,2024-07-01,3,13,"UPC Superlayer","Superlayer Mobile Invertebrates",0,30,0
"Jefferson Head",47.744509,-122.475293,2024,2024-07-01,3,13,"UPC Cover","Red Algae",0,30,0
"Jefferson Head",47.744509,-122.475293,2024,2024-07-01,3,13,"UPC Cover","Crustose Coralline",7,30,23.3333333333333
"Jefferson Head",47.744509,-122.475293,2024,2024-07-01,3,13,"UPC Cover","Sessile Invertebrates",1,30,3.33333333333333
"Jefferson Head",47.744509,-122.475293,2024,2024-07-01,3,13,"UPC Superlayer","Superlayer Brown Algae",17,30,56.6666666666667
"Jefferson Head",47.744509,-122.475293,2024,2024-07-01,3,13,"UPC Superlayer","Superlayer Red Algae",2,30,6.66666666666667
"Jefferson Head",47.744509,-122.475293,2024,2024-07-01,3,13,"UPC Cover","Articulated Coralline",0,30,0
"Jefferson Head",47.744509,-122.475293,2024,2024-07-01,3,13,"UPC Superlayer","Superlayer Acid Weed",3,30,10
"Jefferson Head",47.744509,-122.475293,2024,2024-07-01,3,13,"UPC Cover","Kelp Holdfast",1,30,3.33333333333333
