"Site","Latitude","Longitude","Year","Date","Transect","Depth_ft","Classcode","Amount","Stipes","Distance"
"Devils Head",47.166934,-122.761201,2023,2023-08-25,6,4,"Three-Ribbed Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2023,2023-08-25,6,4,"Torn Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2023,2023-08-25,6,4,"Winged Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2023,2023-08-25,6,4,"Wire Weed",27,NA,30
"Devils Head",47.166934,-122.761201,2023,2023-08-25,6,4,"Woody Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,1,10.5,"Acid Weed",10,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,1,10.5,"Broad-Ribbed Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,1,10.5,"Bull Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,1,10.5,"Feather Boa Kelp",0,0,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,1,10.5,"Five-Ribbed Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,1,10.5,"Giant Kelp",0,0,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,1,10.5,"Sieve Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,1,10.5,"Sugar Kelp",25,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,1,10.5,"Three-Ribbed Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,1,10.5,"Torn Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,1,10.5,"Winged Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,1,10.5,"Wire Weed",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,1,10.5,"Woody Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,2,11.5,"Acid Weed",9,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,2,11.5,"Broad-Ribbed Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,2,11.5,"Bull Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,2,11.5,"Feather Boa Kelp",0,0,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,2,11.5,"Five-Ribbed Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,2,11.5,"Giant Kelp",0,0,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,2,11.5,"Sieve Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,2,11.5,"Sugar Kelp",15,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,2,11.5,"Three-Ribbed Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,2,11.5,"Torn Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,2,11.5,"Winged Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,2,11.5,"Wire Weed",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,2,11.5,"Woody Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,3,14.5,"Acid Weed",12,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,3,14.5,"Broad-Ribbed Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,3,14.5,"Bull Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,3,14.5,"Feather Boa Kelp",0,0,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,3,14.5,"Five-Ribbed Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,3,14.5,"Giant Kelp",0,0,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,3,14.5,"Sieve Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,3,14.5,"Sugar Kelp",14,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,3,14.5,"Three-Ribbed Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,3,14.5,"Torn Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,3,14.5,"Winged Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,3,14.5,"Wire Weed",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,3,14.5,"Woody Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,4,12.5,"Acid Weed",45,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,4,12.5,"Broad-Ribbed Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,4,12.5,"Bull Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,4,12.5,"Feather Boa Kelp",0,0,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,4,12.5,"Five-Ribbed Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,4,12.5,"Giant Kelp",0,0,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,4,12.5,"Sieve Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,4,12.5,"Sugar Kelp",48,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,4,12.5,"Three-Ribbed Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,4,12.5,"Torn Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,4,12.5,"Winged Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,4,12.5,"Wire Weed",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,4,12.5,"Woody Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,5,10,"Acid Weed",16,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,5,10,"Broad-Ribbed Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,5,10,"Bull Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,5,10,"Feather Boa Kelp",0,0,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,5,10,"Five-Ribbed Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,5,10,"Giant Kelp",0,0,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,5,10,"Sieve Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,5,10,"Sugar Kelp",23,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,5,10,"Three-Ribbed Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,5,10,"Torn Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,5,10,"Winged Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,5,10,"Wire Weed",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,5,10,"Woody Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,6,9,"Acid Weed",10,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,6,9,"Broad-Ribbed Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,6,9,"Bull Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,6,9,"Feather Boa Kelp",0,0,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,6,9,"Five-Ribbed Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,6,9,"Giant Kelp",0,0,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,6,9,"Sieve Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,6,9,"Sugar Kelp",48,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,6,9,"Three-Ribbed Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,6,9,"Torn Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,6,9,"Winged Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,6,9,"Wire Weed",0,NA,30
"Devils Head",47.166934,-122.761201,2024,2024-09-22,6,9,"Woody Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,1,9.5,"Acid Weed",3,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,1,9.5,"Broad-Ribbed Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,1,9.5,"Bull Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,1,9.5,"Feather Boa Kelp",0,0,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,1,9.5,"Five-Ribbed Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,1,9.5,"Giant Kelp",0,0,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,1,9.5,"Sieve Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,1,9.5,"Sugar Kelp",1,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,1,9.5,"Three-Ribbed Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,1,9.5,"Torn Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,1,9.5,"Winged Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,1,9.5,"Wire Weed",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,1,9.5,"Woody Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,2,9,"Acid Weed",5,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,2,9,"Broad-Ribbed Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,2,9,"Bull Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,2,9,"Feather Boa Kelp",0,0,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,2,9,"Five-Ribbed Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,2,9,"Giant Kelp",0,0,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,2,9,"Sieve Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,2,9,"Sugar Kelp",1,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,2,9,"Three-Ribbed Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,2,9,"Torn Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,2,9,"Winged Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,2,9,"Wire Weed",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,2,9,"Woody Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,3,5,"Acid Weed",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,3,5,"Broad-Ribbed Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,3,5,"Bull Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,3,5,"Feather Boa Kelp",0,0,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,3,5,"Five-Ribbed Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,3,5,"Giant Kelp",0,0,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,3,5,"Sieve Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,3,5,"Sugar Kelp",4,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,3,5,"Three-Ribbed Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,3,5,"Torn Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,3,5,"Winged Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,3,5,"Wire Weed",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,3,5,"Woody Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,4,8,"Acid Weed",27,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,4,8,"Broad-Ribbed Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,4,8,"Bull Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,4,8,"Feather Boa Kelp",0,0,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,4,8,"Five-Ribbed Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,4,8,"Giant Kelp",0,0,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,4,8,"Sieve Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,4,8,"Sugar Kelp",18,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,4,8,"Three-Ribbed Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,4,8,"Torn Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,4,8,"Winged Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,4,8,"Wire Weed",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,4,8,"Woody Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,5,4,"Acid Weed",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,5,4,"Broad-Ribbed Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,5,4,"Bull Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,5,4,"Feather Boa Kelp",0,0,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,5,4,"Five-Ribbed Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,5,4,"Giant Kelp",0,0,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,5,4,"Sieve Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,5,4,"Sugar Kelp",2,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,5,4,"Three-Ribbed Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,5,4,"Torn Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,5,4,"Winged Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,5,4,"Wire Weed",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,5,4,"Woody Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,6,2.5,"Acid Weed",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,6,2.5,"Broad-Ribbed Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,6,2.5,"Bull Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,6,2.5,"Feather Boa Kelp",0,0,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,6,2.5,"Five-Ribbed Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,6,2.5,"Giant Kelp",0,0,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,6,2.5,"Sieve Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,6,2.5,"Sugar Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,6,2.5,"Three-Ribbed Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,6,2.5,"Torn Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,6,2.5,"Winged Kelp",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,6,2.5,"Wire Weed",0,NA,30
"Devils Head",47.166934,-122.761201,2025,2025-08-30,6,2.5,"Woody Kelp",0,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,1,18,"Acid Weed",8,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,1,18,"Broad-Ribbed Kelp",0,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,1,18,"Bull Kelp",4,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,1,18,"Feather Boa Kelp",0,0,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,1,18,"Five-Ribbed Kelp",35,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,1,18,"Giant Kelp",0,0,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,1,18,"Sieve Kelp",54,NA,6.3
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,1,18,"Sugar Kelp",51,NA,25.4
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,1,18,"Three-Ribbed Kelp",0,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,1,18,"Torn Kelp",0,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,1,18,"Winged Kelp",0,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,1,18,"Wire Weed",0,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,1,18,"Woody Kelp",52,NA,5
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,2,29.5,"Acid Weed",0,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,2,29.5,"Broad-Ribbed Kelp",50,NA,7.9
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,2,29.5,"Bull Kelp",0,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,2,29.5,"Feather Boa Kelp",0,0,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,2,29.5,"Five-Ribbed Kelp",22,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,2,29.5,"Giant Kelp",0,0,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,2,29.5,"Sieve Kelp",6,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,2,29.5,"Sugar Kelp",8,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,2,29.5,"Three-Ribbed Kelp",0,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,2,29.5,"Torn Kelp",0,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,2,29.5,"Winged Kelp",0,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,2,29.5,"Wire Weed",0,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,2,29.5,"Woody Kelp",7,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,3,39,"Acid Weed",0,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,3,39,"Broad-Ribbed Kelp",0,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,3,39,"Bull Kelp",0,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,3,39,"Feather Boa Kelp",0,0,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,3,39,"Five-Ribbed Kelp",7,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,3,39,"Giant Kelp",0,0,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,3,39,"Sieve Kelp",0,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,3,39,"Sugar Kelp",5,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,3,39,"Three-Ribbed Kelp",0,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,3,39,"Torn Kelp",0,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,3,39,"Winged Kelp",0,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,3,39,"Wire Weed",0,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,3,39,"Woody Kelp",0,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,4,15,"Acid Weed",1,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,4,15,"Broad-Ribbed Kelp",0,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,4,15,"Bull Kelp",24,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,4,15,"Feather Boa Kelp",0,0,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,4,15,"Five-Ribbed Kelp",31,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,4,15,"Giant Kelp",0,0,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,4,15,"Sieve Kelp",0,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,4,15,"Sugar Kelp",54,NA,19
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,4,15,"Three-Ribbed Kelp",4,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,4,15,"Torn Kelp",0,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,4,15,"Winged Kelp",1,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,4,15,"Wire Weed",0,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,4,15,"Woody Kelp",78,NA,5
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,5,20,"Acid Weed",0,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,5,20,"Broad-Ribbed Kelp",15,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,5,20,"Bull Kelp",0,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,5,20,"Feather Boa Kelp",0,0,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,5,20,"Five-Ribbed Kelp",0,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,5,20,"Giant Kelp",0,0,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,5,20,"Sieve Kelp",67,NA,5
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,5,20,"Sugar Kelp",50,NA,11.5
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,5,20,"Three-Ribbed Kelp",0,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,5,20,"Torn Kelp",0,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,5,20,"Winged Kelp",0,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,5,20,"Wire Weed",0,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,5,20,"Woody Kelp",53,NA,8.5
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,6,12.5,"Acid Weed",0,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,6,12.5,"Broad-Ribbed Kelp",1,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,6,12.5,"Bull Kelp",50,NA,7.5
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,6,12.5,"Feather Boa Kelp",0,0,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,6,12.5,"Five-Ribbed Kelp",5,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,6,12.5,"Giant Kelp",0,0,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,6,12.5,"Sieve Kelp",26,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,6,12.5,"Sugar Kelp",51,NA,5
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,6,12.5,"Three-Ribbed Kelp",6,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,6,12.5,"Torn Kelp",0,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,6,12.5,"Winged Kelp",0,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,6,12.5,"Wire Weed",0,NA,30
"Eagle Cove",48.459734,-123.033258,2023,2023-09-16,6,12.5,"Woody Kelp",62,NA,9
"Eagle Cove",48.459734,-123.033258,2024,2024-09-14,1,23,"Acid Weed",0,NA,30
"Eagle Cove",48.459734,-123.033258,2024,2024-09-14,1,23,"Broad-Ribbed Kelp",1,NA,30
"Eagle Cove",48.459734,-123.033258,2024,2024-09-14,1,23,"Bull Kelp",0,NA,30
"Eagle Cove",48.459734,-123.033258,2024,2024-09-14,1,23,"Feather Boa Kelp",0,0,30
"Eagle Cove",48.459734,-123.033258,2024,2024-09-14,1,23,"Five-Ribbed Kelp",0,NA,30
"Eagle Cove",48.459734,-123.033258,2024,2024-09-14,1,23,"Giant Kelp",0,0,30
"Eagle Cove",48.459734,-123.033258,2024,2024-09-14,1,23,"Sieve Kelp",48,NA,30
"Eagle Cove",48.459734,-123.033258,2024,2024-09-14,1,23,"Sugar Kelp",5,NA,30
"Eagle Cove",48.459734,-123.033258,2024,2024-09-14,1,23,"Three-Ribbed Kelp",0,NA,30
"Eagle Cove",48.459734,-123.033258,2024,2024-09-14,1,23,"Torn Kelp",0,NA,30
"Eagle Cove",48.459734,-123.033258,2024,2024-09-14,1,23,"Winged Kelp",0,NA,30
"Eagle Cove",48.459734,-123.033258,2024,2024-09-14,1,23,"Wire Weed",0,NA,30
"Eagle Cove",48.459734,-123.033258,2024,2024-09-14,1,23,"Woody Kelp",14,NA,30
"Eagle Cove",48.459734,-123.033258,2024,2024-09-14,2,23,"Acid Weed",0,NA,30
"Eagle Cove",48.459734,-123.033258,2024,2024-09-14,2,23,"Broad-Ribbed Kelp",0,NA,30
"Eagle Cove",48.459734,-123.033258,2024,2024-09-14,2,23,"Bull Kelp",0,NA,30
"Eagle Cove",48.459734,-123.033258,2024,2024-09-14,2,23,"Feather Boa Kelp",0,0,30
"Eagle Cove",48.459734,-123.033258,2024,2024-09-14,2,23,"Five-Ribbed Kelp",0,NA,30
"Eagle Cove",48.459734,-123.033258,2024,2024-09-14,2,23,"Giant Kelp",0,0,30
"Eagle Cove",48.459734,-123.033258,2024,2024-09-14,2,23,"Sieve Kelp",10,NA,30
"Eagle Cove",48.459734,-123.033258,2024,2024-09-14,2,23,"Sugar Kelp",0,NA,30
"Eagle Cove",48.459734,-123.033258,2024,2024-09-14,2,23,"Three-Ribbed Kelp",0,NA,30
"Eagle Cove",48.459734,-123.033258,2024,2024-09-14,2,23,"Torn Kelp",0,NA,30
"Eagle Cove",48.459734,-123.033258,2024,2024-09-14,2,23,"Winged Kelp",0,NA,30
"Eagle Cove",48.459734,-123.033258,2024,2024-09-14,2,23,"Wire Weed",0,NA,30
"Eagle Cove",48.459734,-123.033258,2024,2024-09-14,2,23,"Woody Kelp",0,NA,30
"Eagle Cove",48.459734,-123.033258,2024,2024-09-14,3,25,"Acid Weed",0,NA,30
"Eagle Cove",48.459734,-123.033258,2024,2024-09-14,3,25,"Broad-Ribbed Kelp",0,NA,30
"Eagle Cove",48.459734,-123.033258,2024,2024-09-14,3,25,"Bull Kelp",0,NA,30
"Eagle Cove",48.459734,-123.033258,2024,2024-09-14,3,25,"Feather Boa Kelp",0,0,30
"Eagle Cove",48.459734,-123.033258,2024,2024-09-14,3,25,"Five-Ribbed Kelp",0,NA,30
"Eagle Cove",48.459734,-123.033258,2024,2024-09-14,3,25,"Giant Kelp",0,0,30
"Eagle Cove",48.459734,-123.033258,2024,2024-09-14,3,25,"Sieve Kelp",0,NA,30
"Eagle Cove",48.459734,-123.033258,2024,2024-09-14,3,25,"Sugar Kelp",0,NA,30
