"key","basin","basin_id","site","site_id","transect","depth_zone","latitude","longitude","year","date","depth_ft","acid_weed","broad-ribbed_kelp","bull_kelp","five-ribbed_kelp","sieve_kelp","sugar_kelp","three-ribbed_kelp","torn_kelp","winged_kelp","wire_weed","woody_kelp","giant_kelp_n","giant_kelp_stipe","feather_boa_n","feather_boa_stipe"
"7_34_4_25","Eastern_Strait_of_Juan_de_Fuca",7,"Lower_Elwha",34,4,"inshore",48.13964,-123.585069,2025,"8/17/2025",26,138,0,7,1,0,12,0,2,0,0,19,0,0,0,0
"7_34_5_25","Eastern_Strait_of_Juan_de_Fuca",7,"Lower_Elwha",34,5,"inshore",48.13964,-123.585069,2025,"8/17/2025",22.5,7,0,0,0,0,21,0,6,0,0,9,0,0,0,0
"7_34_6_25","Eastern_Strait_of_Juan_de_Fuca",7,"Lower_Elwha",34,6,"inshore",48.13964,-123.585069,2025,"8/17/2025",25.5,7,0,0,0,2,13,0,0,0,0,21,0,0,0,0
"7_35_1_21","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,1,"offshore",48.141606,-123.613191,2021,"7/15/2021",25,12,0,36,240,0,0,2,0,0,0,2,0,0,0,0
"7_35_2_21","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,2,"offshore",48.141606,-123.613191,2021,"7/15/2021",26,6,0,60,155,0,68,34,2,0,0,0,0,0,0,0
"7_35_3_21","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,3,"offshore",48.141606,-123.613191,2021,"7/15/2021",24,22,0,62,207,0,40,16,0,0,0,2,0,0,0,0
"7_35_4_21","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,4,"inshore",48.141606,-123.613191,2021,"7/15/2021",10.5,0,26,52,12,2,0,48,0,0,0,189,0,0,0,0
"7_35_5_21","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,5,"inshore",48.141606,-123.613191,2021,"7/15/2021",12.5,12,74,134,8,0,257,24,130,0,0,258,0,0,0,0
"7_35_6_21","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,6,"inshore",48.141606,-123.613191,2021,"7/15/2021",14,16,22,82,8,0,0,142,20,0,0,126,0,0,0,0
"7_35_1_22","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,1,"offshore",48.141606,-123.613191,2022,"8/18/2022",21,33,0,82,58,1,40,28,3,0,0,98,0,0,0,0
"7_35_2_22","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,2,"offshore",48.141606,-123.613191,2022,"8/18/2022",21,33,0,43,50,0,14,3,6,0,0,166,0,0,0,0
"7_35_3_22","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,3,"offshore",48.141606,-123.613191,2022,"8/18/2022",21.5,3,0,22,102,0,15,113,2,1,0,45,0,0,0,0
"7_35_4_22","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,4,"inshore",48.141606,-123.613191,2022,"8/18/2022",17,18,0,176,35,0,20,3,12,0,0,283,0,0,0,0
"7_35_5_22","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,5,"inshore",48.141606,-123.613191,2022,"8/18/2022",19.5,1,0,3,15,0,23,53,23,0,0,208,0,0,0,0
"7_35_6_22","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,6,"inshore",48.141606,-123.613191,2022,"8/18/2022",18.5,11,0,47,36,0,31,17,22,0,0,141,0,0,0,0
"7_35_1_23","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,1,"offshore",48.141606,-123.613191,2023,"7/25/2023",23.5,17,0,5,41,1,10,5,0,0,0,6,0,0,0,0
"7_35_2_23","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,2,"offshore",48.141606,-123.613191,2023,"7/25/2023",23.5,22,5,20,27,0,6,3,3,0,0,36,0,0,0,0
"7_35_3_23","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,3,"offshore",48.141606,-123.613191,2023,"7/25/2023",25,32,2,53,62,0,16,12,14,0,0,63,0,0,0,0
"7_35_4_23","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,4,"inshore",48.141606,-123.613191,2023,"7/25/2023",14.5,8,25,214,16,0,12,600,2,0,0,182,0,0,0,0
"7_35_5_23","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,5,"inshore",48.141606,-123.613191,2023,"7/25/2023",14,1,33,21,7,0,18,43,25,0,0,441,0,0,0,0
"7_35_6_23","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,6,"inshore",48.141606,-123.613191,2023,"7/25/2023",14.5,0,142,67,8,0,103,315,26,1,0,220,0,0,0,0
"7_35_1_24","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,1,"offshore",48.141606,-123.613191,2024,"7/17/2024",20,7,8,218,51,0,27,7,15,0,0,171,0,0,0,0
"7_35_2_24","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,2,"offshore",48.141606,-123.613191,2024,"7/17/2024",20,6,1,100,44,0,2,10,10,2,0,316,0,0,0,0
"7_35_3_24","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,3,"offshore",48.141606,-123.613191,2024,"7/17/2024",21.5,13,2,415,300,0,9,11,6,1,0,31,0,0,0,0
"7_35_4_24","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,4,"inshore",48.141606,-123.613191,2024,"7/17/2024",11.5,10,39,28,3,0,17,2,69,1,0,64,0,0,0,0
"7_35_5_24","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,5,"inshore",48.141606,-123.613191,2024,"7/17/2024",15,23,22,48,12,0,38,19,39,0,0,378,0,0,0,0
"7_35_6_24","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,6,"inshore",48.141606,-123.613191,2024,"7/17/2024",14.5,21,38,30,17,0,32,0,14,1,0,289,0,0,0,0
"7_35_1_25","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,1,"offshore",48.141606,-123.613191,2025,"8/4/2025",14.5,0,37,4,0,0,7,0,21,0,0,366,0,0,0,0
"7_35_2_25","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,2,"offshore",48.141606,-123.613191,2025,"8/4/2025",17,10,21,57,22,0,21,5,9,0,0,240,0,0,0,0
"7_35_3_25","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,3,"offshore",48.141606,-123.613191,2025,"8/4/2025",19.5,9,29,31,15,0,7,25,13,0,0,336,0,0,0,0
"7_35_4_25","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,4,"inshore",48.141606,-123.613191,2025,"8/4/2025",18.5,15,15,44,48,0,19,2,23,0,0,277,0,0,0,0
"7_35_5_25","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,5,"inshore",48.141606,-123.613191,2025,"8/4/2025",19.5,17,13,13,5,0,27,1,15,0,0,336,0,0,0,0
"7_35_6_25","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,6,"inshore",48.141606,-123.613191,2025,"8/4/2025",19,48,19,109,34,0,55,3,11,0,0,384,0,0,0,0
"7_36_1_21","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,1,"offshore",48.144779,-122.778533,2021,"8/30/2021",18.5,2,0,2,6,0,62,12,0,0,0,385,0,0,0,0
"7_36_2_21","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,2,"offshore",48.144779,-122.778533,2021,"8/30/2021",18,2,0,12,8,0,92,22,0,0,0,377,0,0,0,0
"7_36_3_21","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,3,"offshore",48.144779,-122.778533,2021,"8/30/2021",18.5,0,0,18,0,0,78,2,0,0,0,257,0,0,0,0
"7_36_4_21","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,4,"inshore",48.144779,-122.778533,2021,"8/30/2021",8,6,0,143,2,0,193,174,0,22,0,152,0,0,0,0
"7_36_5_21","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,5,"inshore",48.144779,-122.778533,2021,"8/30/2021",8,4,0,48,14,0,114,48,0,6,0,210,0,0,0,0
"7_36_6_21","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,6,"inshore",48.144779,-122.778533,2021,"8/30/2021",9,6,0,52,18,0,70,48,0,2,0,333,0,0,0,0
"7_36_1_22","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,1,"offshore",48.144779,-122.778533,2022,"7/6/2022",22,1,42,37,46,0,63,25,1,0,0,203,0,0,0,0
"7_36_2_22","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,2,"offshore",48.144779,-122.778533,2022,"7/6/2022",19,3,22,20,38,0,23,34,5,0,0,43,0,0,0,0
"7_36_3_22","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,3,"offshore",48.144779,-122.778533,2022,"7/6/2022",18.5,6,10,2,16,0,86,0,0,0,0,348,0,0,0,0
"7_36_4_22","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,4,"inshore",48.144779,-122.778533,2022,"7/6/2022",13,25,5,0,2,0,32,0,0,0,0,756,0,0,0,0
"7_36_5_22","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,5,"inshore",48.144779,-122.778533,2022,"7/6/2022",11.5,32,33,0,3,0,33,5,0,0,0,414,0,0,0,0
"7_36_6_22","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,6,"inshore",48.144779,-122.778533,2022,"7/6/2022",8.5,37,4,2,9,0,104,13,0,0,0,372,0,0,0,0
"7_36_1_23","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,1,"offshore",48.144779,-122.778533,2023,"7/23/2023",11,8,7,8,29,0,46,17,0,0,0,158,0,0,0,0
"7_36_2_23","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,2,"offshore",48.144779,-122.778533,2023,"7/23/2023",11.5,5,2,4,20,0,22,10,0,0,0,187,0,0,0,0
"7_36_3_23","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,3,"offshore",48.144779,-122.778533,2023,"7/23/2023",19,1,0,2,27,0,121,20,0,0,0,22,0,0,0,0
"7_36_4_23","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,4,"inshore",48.144779,-122.778533,2023,"7/23/2023",8.5,43,1,5,62,0,90,33,0,2,0,190,0,0,2,0
"7_36_5_23","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,5,"inshore",48.144779,-122.778533,2023,"7/23/2023",9,4,1,13,5,0,76,339,0,0,0,223,0,0,0,0
"7_36_6_23","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,6,"inshore",48.144779,-122.778533,2023,"7/23/2023",17.5,0,0,2,7,0,71,2,0,0,0,80,0,0,0,0
"7_36_1_24","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,1,"offshore",48.144779,-122.778533,2024,"6/14/2024",12,0,8,21,49,0,87,55,15,0,0,206,0,0,0,0
"7_36_2_24","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,2,"offshore",48.144779,-122.778533,2024,"6/14/2024",12.5,0,11,15,69,0,133,13,2,0,0,22,0,0,0,0
"7_36_3_24","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,3,"offshore",48.144779,-122.778533,2024,"6/14/2024",17.5,14,128,43,46,0,85,101,8,0,0,156,0,0,0,0
"7_36_4_24","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,4,"inshore",48.144779,-122.778533,2024,"6/14/2024",9,1,15,12,10,0,38,8,4,2,0,136,0,0,0,0
"7_36_5_24","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,5,"inshore",48.144779,-122.778533,2024,"6/14/2024",6.5,60,7,4,7,0,122,7,0,0,0,84,0,0,0,0
"7_36_6_24","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,6,"inshore",48.144779,-122.778533,2024,"6/14/2024",7.5,43,8,7,4,0,123,21,0,1,0,167,0,0,0,0
"7_36_1_25","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,1,"offshore",48.144779,-122.778533,2025,"7/4/2025",10.5,56,0,32,13,0,243,29,0,1,0,273,0,0,0,0
"7_36_2_25","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,2,"offshore",48.144779,-122.778533,2025,"7/4/2025",12,116,0,6,28,0,107,229,0,1,0,79,0,0,0,0
"7_36_3_25","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,3,"offshore",48.144779,-122.778533,2025,"7/4/2025",13.5,11,0,0,33,0,99,53,0,1,0,103,0,0,0,0
"7_36_4_25","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,4,"inshore",48.144779,-122.778533,2025,"7/4/2025",6.5,0,0,26,25,0,34,9,0,0,0,40,0,0,0,0
"7_36_5_25","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,5,"inshore",48.144779,-122.778533,2025,"7/4/2025",7.5,23,21,45,15,0,45,14,0,0,0,102,0,0,0,0
"7_36_6_25","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,6,"inshore",48.144779,-122.778533,2025,"7/4/2025",7.5,38,3,25,7,0,49,6,0,0,0,86,0,0,0,0
"7_37_1_23","Eastern_Strait_of_Juan_de_Fuca",7,"Tongue_Point",37,1,"offshore",48.166808,-123.702363,2023,"7/29/2023",18.5,3,0,13,42,0,0,0,0,0,0,0,0,0,0,0
"7_37_2_23","Eastern_Strait_of_Juan_de_Fuca",7,"Tongue_Point",37,2,"offshore",48.166808,-123.702363,2023,"7/29/2023",20.5,3,0,7,21,0,0,0,0,0,0,0,0,0,0,0
"7_37_3_23","Eastern_Strait_of_Juan_de_Fuca",7,"Tongue_Point",37,3,"offshore",48.166808,-123.702363,2023,"7/29/2023",26,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
"7_37_4_23","Eastern_Strait_of_Juan_de_Fuca",7,"Tongue_Point",37,4,"inshore",48.166808,-123.702363,2023,"7/29/2023",16.5,64,1,69,56,0,2,0,0,1,0,3,0,0,0,0
"7_37_5_23","Eastern_Strait_of_Juan_de_Fuca",7,"Tongue_Point",37,5,"inshore",48.166808,-123.702363,2023,"7/29/2023",16,139,0,158,189,0,0,0,2,0,0,2,0,0,0,0
"7_37_6_23","Eastern_Strait_of_Juan_de_Fuca",7,"Tongue_Point",37,6,"inshore",48.166808,-123.702363,2023,"7/29/2023",14,90,0,90,73,0,0,0,0,0,0,1,0,0,0,0
"7_37_1_24","Eastern_Strait_of_Juan_de_Fuca",7,"Tongue_Point",37,1,"offshore",48.166808,-123.702363,2024,"8/2/2024",22,14,0,16,131,0,0,0,0,0,0,0,0,0,0,0
"7_37_2_24","Eastern_Strait_of_Juan_de_Fuca",7,"Tongue_Point",37,2,"offshore",48.166808,-123.702363,2024,"8/2/2024",14.5,36,0,79,81,0,0,0,2,0,0,0,0,0,0,0
"7_37_3_24","Eastern_Strait_of_Juan_de_Fuca",7,"Tongue_Point",37,3,"offshore",48.166808,-123.702363,2024,"8/2/2024",15,300,0,295,130,0,0,0,0,0,0,0,0,0,0,0
"7_37_4_24","Eastern_Strait_of_Juan_de_Fuca",7,"Tongue_Point",37,4,"inshore",48.166808,-123.702363,2024,"8/2/2024",10.5,73,1,77,280,0,1,0,3,2,0,26,0,0,0,0
"7_37_5_24","Eastern_Strait_of_Juan_de_Fuca",7,"Tongue_Point",37,5,"inshore",48.166808,-123.702363,2024,"8/2/2024",11.5,70,0,150,198,0,1,0,2,1,0,30,0,0,0,0
"7_37_6_24","Eastern_Strait_of_Juan_de_Fuca",7,"Tongue_Point",37,6,"inshore",48.166808,-123.702363,2024,"8/2/2024",11.5,31,3,41,59,0,0,0,2,3,0,0,0,0,0,0
"7_37_1_25","Eastern_Strait_of_Juan_de_Fuca",7,"Tongue_Point",37,1,"offshore",48.166808,-123.702363,2025,"8/8/2025",29,4,0,0,12,0,1,0,0,0,0,0,0,0,0,0
"7_37_2_25","Eastern_Strait_of_Juan_de_Fuca",7,"Tongue_Point",37,2,"offshore",48.166808,-123.702363,2025,"8/8/2025",27.5,10,0,5,14,0,0,0,0,0,0,0,0,0,0,0
"7_37_3_25","Eastern_Strait_of_Juan_de_Fuca",7,"Tongue_Point",37,3,"offshore",48.166808,-123.702363,2025,"8/8/2025",20.5,13,0,18,96,0,1,0,0,0,0,0,0,0,0,0
"7_37_4_25","Eastern_Strait_of_Juan_de_Fuca",7,"Tongue_Point",37,4,"inshore",48.166808,-123.702363,2025,"8/8/2025",14,32,0,63,75,0,2,0,3,10,0,0,1,1,1,3
"7_37_5_25","Eastern_Strait_of_Juan_de_Fuca",7,"Tongue_Point",37,5,"inshore",48.166808,-123.702363,2025,"8/8/2025",6.5,183,8,354,222,0,12,5,7,2,0,40,0,0,0,0
"7_37_6_25","Eastern_Strait_of_Juan_de_Fuca",7,"Tongue_Point",37,6,"inshore",48.166808,-123.702363,2025,"8/8/2025",11,342,0,329,642,0,0,0,7,1,0,6,0,0,0,0
"7_38_1_22","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,1,"offshore",48.18384,-122.7004,2022,"8/18/2022",18,103,0,0,11,0,283,3,0,3,0,7,0,0,0,0
"7_38_2_22","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,2,"offshore",48.18384,-122.7004,2022,"8/18/2022",19.5,43,0,8,11,0,214,1,0,0,0,16,0,0,0,0
"7_38_3_22","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,3,"offshore",48.18384,-122.7004,2022,"8/18/2022",11,15,0,1,0,0,78,21,0,11,0,69,0,0,0,0
"7_38_4_22","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,4,"inshore",48.18384,-122.7004,2022,"8/18/2022",6,3,0,33,0,0,179,0,0,10,0,206,0,0,4,18
"7_38_5_22","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,5,"inshore",48.18384,-122.7004,2022,"8/18/2022",3.5,0,0,34,0,0,57,2,0,510,0,4,0,0,0,0
"7_38_6_22","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,6,"inshore",48.18384,-122.7004,2022,"8/18/2022",9,22,0,4,0,0,342,0,0,9,0,300,0,0,0,0
"7_38_1_23","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,1,"offshore",48.18384,-122.7004,2023,"5/27/2023",19.5,92,6,156,28,0,11,438,0,2,0,140,0,0,0,0
"7_38_2_23","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,2,"offshore",48.18384,-122.7004,2023,"5/27/2023",16.5,180,8,97,6,0,0,432,0,0,0,438,0,0,0,0
"7_38_3_23","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,3,"offshore",48.18384,-122.7004,2023,"5/27/2023",17.5,438,2,101,6,0,3,142,0,0,0,178,0,0,0,0
"7_38_4_23","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,4,"inshore",48.18384,-122.7004,2023,"5/27/2023",8,184,42,228,9,0,145,978,0,19,5,165,0,0,2,25
"7_38_5_23","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,5,"inshore",48.18384,-122.7004,2023,"5/27/2023",7,0,39,978,0,0,18,101,3,16,6,283,0,0,1,3
"7_38_6_23","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,6,"inshore",48.18384,-122.7004,2023,"5/27/2023",8.5,588,38,50,1,0,23,28,0,3,4,348,0,0,2,28
"7_38_1_24","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,1,"offshore",48.18384,-122.7004,2024,"7/2/2024",18.5,0,1,16,8,1,20,15,11,0,0,630,0,0,0,0
"7_38_2_24","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,2,"offshore",48.18384,-122.7004,2024,"7/2/2024",20,342,1,89,53,0,24,510,0,0,0,139,0,0,0,0
"7_38_3_24","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,3,"offshore",48.18384,-122.7004,2024,"7/2/2024",22.5,75,60,213,19,0,6,6,0,0,0,372,0,0,0,0
"7_38_4_24","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,4,"inshore",48.18384,-122.7004,2024,"7/2/2024",13.5,161,35,4,4,0,31,0,0,0,0,60,0,0,0,0
"7_38_5_24","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,5,"inshore",48.18384,-122.7004,2024,"7/2/2024",12,651,41,32,22,0,63,104,0,0,1,176,0,0,0,0
"7_38_6_24","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,6,"inshore",48.18384,-122.7004,2024,"7/2/2024",9.5,9,29,9,3,2,31,6,12,1,0,588,0,0,0,0
"7_38_1_25","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,1,"offshore",48.18384,-122.7004,2025,"8/2/2025",21,0,4,43,15,0,0,10,0,0,0,48,0,0,0,0
"7_38_2_25","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,2,"offshore",48.18384,-122.7004,2025,"8/2/2025",20.5,0,11,51,18,0,2,17,0,0,0,117,0,0,0,0
"7_38_3_25","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,3,"offshore",48.18384,-122.7004,2025,"8/2/2025",19,11,0,187,10,0,0,0,0,0,0,24,0,0,0,0
"7_38_4_25","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,4,"inshore",48.18384,-122.7004,2025,"8/2/2025",11.5,1,0,0,0,0,7,0,45,7,0,275,0,0,0,0
"7_38_5_25","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,5,"inshore",48.18384,-122.7004,2025,"8/2/2025",11,2,0,1,3,0,19,16,12,1,0,678,0,0,0,0
"7_38_6_25","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,6,"inshore",48.18384,-122.7004,2025,"8/2/2025",15,0,46,0,0,0,6,0,0,0,0,480,0,0,0,0
"7_39_1_22","Eastern_Strait_of_Juan_de_Fuca",7,"Partridge_Point",39,1,"offshore",48.225837,-122.771572,2022,"6/10/2022",13.5,246,0,0,0,0,283,305,0,3,0,0,0,0,0,0
"7_39_2_22","Eastern_Strait_of_Juan_de_Fuca",7,"Partridge_Point",39,2,"offshore",48.225837,-122.771572,2022,"6/10/2022",17,16,19,12,1,0,14,0,2,0,0,324,0,0,0,0
"7_39_3_22","Eastern_Strait_of_Juan_de_Fuca",7,"Partridge_Point",39,3,"offshore",48.225837,-122.771572,2022,"6/10/2022",15,0,61,21,0,0,13,12,1,1,0,187,0,0,0,0
"7_39_4_22","Eastern_Strait_of_Juan_de_Fuca",7,"Partridge_Point",39,4,"inshore",48.225837,-122.771572,2022,"6/10/2022",5,3,116,37,0,0,13,0,294,16,0,360,0,0,6,35
"7_39_5_22","Eastern_Strait_of_Juan_de_Fuca",7,"Partridge_Point",39,5,"inshore",48.225837,-122.771572,2022,"6/10/2022",9.5,9,118,28,0,0,11,275,11,3,9,164,0,0,1,1
"7_39_6_22","Eastern_Strait_of_Juan_de_Fuca",7,"Partridge_Point",39,6,"inshore",48.225837,-122.771572,2022,"6/10/2022",11,0,4,71,0,0,3,122,0,16,2,70,0,0,0,0
"7_39_1_23","Eastern_Strait_of_Juan_de_Fuca",7,"Partridge_Point",39,1,"offshore",48.225837,-122.771572,2023,"5/26/2023",20,0,11,2,0,0,2,4,0,0,0,570,0,0,0,0
"7_39_2_23","Eastern_Strait_of_Juan_de_Fuca",7,"Partridge_Point",39,2,"offshore",48.225837,-122.771572,2023,"5/26/2023",14.5,0,217,1,5,0,29,77,9,2,0,732,0,0,0,0
"7_39_3_23","Eastern_Strait_of_Juan_de_Fuca",7,"Partridge_Point",39,3,"offshore",48.225837,-122.771572,2023,"5/26/2023",13.5,0,98,4,0,0,3,11,10,0,0,756,0,0,0,0
"7_39_4_23","Eastern_Strait_of_Juan_de_Fuca",7,"Partridge_Point",39,4,"inshore",48.225837,-122.771572,2023,"5/26/2023",9.5,0,42,1,0,0,21,18,100,2,0,1094,0,0,2,8
"7_39_5_23","Eastern_Strait_of_Juan_de_Fuca",7,"Partridge_Point",39,5,"inshore",48.225837,-122.771572,2023,"5/26/2023",9.5,9,7,25,3,0,29,272,40,98,1,250,0,0,0,0
"7_39_6_23","Eastern_Strait_of_Juan_de_Fuca",7,"Partridge_Point",39,6,"inshore",48.225837,-122.771572,2023,"5/26/2023",8.5,16,4,44,2,0,39,1434,47,120,1,270,0,0,0,0
"7_39_1_24","Eastern_Strait_of_Juan_de_Fuca",7,"Partridge_Point",39,1,"offshore",48.225837,-122.771572,2024,"6/2/2024",10,0,46,0,0,0,0,0,80,0,0,612,0,0,0,0
"7_39_2_24","Eastern_Strait_of_Juan_de_Fuca",7,"Partridge_Point",39,2,"offshore",48.225837,-122.771572,2024,"6/2/2024",11,0,40,2,1,0,18,2,28,0,0,510,0,0,0,0
"7_39_3_24","Eastern_Strait_of_Juan_de_Fuca",7,"Partridge_Point",39,3,"offshore",48.225837,-122.771572,2024,"6/2/2024",7.5,4,6,21,0,0,34,45,96,22,0,336,0,0,0,0
"7_39_4_24","Eastern_Strait_of_Juan_de_Fuca",7,"Partridge_Point",39,4,"inshore",48.225837,-122.771572,2024,"6/2/2024",11,0,220,7,1,0,17,1,275,0,0,576,0,0,0,0
"7_39_5_24","Eastern_Strait_of_Juan_de_Fuca",7,"Partridge_Point",39,5,"inshore",48.225837,-122.771572,2024,"6/2/2024",6,8,10,68,0,0,28,52,147,28,0,278,0,0,0,0
"7_39_6_24","Eastern_Strait_of_Juan_de_Fuca",7,"Partridge_Point",39,6,"inshore",48.225837,-122.771572,2024,"6/2/2024",11,12,3,52,1,0,19,187,6,46,0,181,0,0,1,1
"7_39_1_25","Eastern_Strait_of_Juan_de_Fuca",7,"Partridge_Point",39,1,"offshore",48.225837,-122.771572,2025,"6/21/2025",15.5,0,185,0,1,0,17,1,49,0,0,468,0,0,0,0
"7_39_2_25","Eastern_Strait_of_Juan_de_Fuca",7,"Partridge_Point",39,2,"offshore",48.225837,-122.771572,2025,"6/21/2025",15.5,4,53,1,6,0,15,11,3,0,0,414,0,0,0,0
"7_39_3_25","Eastern_Strait_of_Juan_de_Fuca",7,"Partridge_Point",39,3,"offshore",48.225837,-122.771572,2025,"6/21/2025",13,1,154,1,1,0,9,9,38,0,0,309,0,0,0,0
"7_39_4_25","Eastern_Strait_of_Juan_de_Fuca",7,"Partridge_Point",39,4,"inshore",48.225837,-122.771572,2025,"6/21/2025",11.5,0,83,3,2,0,13,3,76,0,0,378,0,0,0,0
"7_39_5_25","Eastern_Strait_of_Juan_de_Fuca",7,"Partridge_Point",39,5,"inshore",48.225837,-122.771572,2025,"6/21/2025",12.5,0,68,6,0,0,8,6,6,8,0,491,0,0,0,0
"7_39_6_25","Eastern_Strait_of_Juan_de_Fuca",7,"Partridge_Point",39,6,"inshore",48.225837,-122.771572,2025,"6/21/2025",12,1,28,3,2,0,5,20,5,1,0,504,0,0,0,0
