"key","basin","basin_id","site","site_id","transect","depth_zone","latitude","longitude","year","date","depth_ft","ak_acid_weed","ak_broad-ribbed_kelp","ak_bull_kelp","ak_feather_boa_n","ak_feather_boa_stipe","ak_five-ribbed_kelp","ak_giant_kelp_n","ak_giant_kelp_stipe","ak_sieve_kelp","ak_sugar_kelp","ak_three-ribbed_kelp","ak_torn_kelp","ak_winged_kelp","ak_wire_weed","ak_woody_kelp","cv_acid_weed","cv_articulated","cv_brown_algae","cv_crustose","cv_encrusting","cv_green_algae","cv_holdfast","cv_none","cv_red_algae","cv_seagrass","cv_sessile_inverts","mobile_invertebrates","rf_0-10cm","rf_10cm-1m","rf_1m-2m","rf_over_2m","sb_boulder","sb_clay-wa","sb_cobble","sb_cobble-wa","sb_l_boulder-wa","sb_other","sb_pebble-wa","sb_reef","sb_rock","sb_s_boulder-wa","sb_sand","sb_shell_hash-wa","sp_acid_weed","sp_brown_algae","sp_green_algae","sp_mobile_inverts","sp_red_algae","iv_bat_star","iv_blood_star","iv_blue_striped_sun_star","iv_california_sea_cucumber","iv_dawsons_sun_star","iv_dungeness_crab","iv_flat_abalone","iv_giant_pacific_octopus","iv_giant_spined_star","iv_green_crab","iv_green_pallid_urchin","iv_gumboot_chiton","iv_hairy_triton","iv_kelp_crab","iv_kelp_crab_juv","iv_large_anemone","iv_leather_star","iv_masking_crab","iv_mottled_star","iv_ochre_star","iv_orange_cucumber","iv_piddock_clam","iv_pinto_abalone","iv_plumose_anemone","iv_purple_urchin","iv_rainbow_star","iv_red_abalone","iv_red_urchin","iv_rock_crab","iv_rock_scallop","iv_short_spined_star","iv_slender_crab","iv_sunflower_star","fs_black_and_yellow_rockfish","fs_black_rockfish","fs_black_yellowtail_yoy","fs_blue_deacon_yoy","fs_blue_rockfish","fs_bocaccio_yoy","fs_brown_copper_quillback_yoy","fs_brown_rockfish","fs_buffalo_sculpin","fs_cabezon","fs_canary_rockfish","fs_canary_yoy","fs_china_rockfish","fs_copper_rockfish","fs_deacon_rockfish","fs_forage_fish","fs_gopher_rockfish","fs_grass_rockfish","fs_kelp_greenling","fs_kelp_perch","fs_lingcod","fs_pile_perch","fs_puget_sound_rockfish","fs_puget_sound_yoy","fs_quillback_rockfish","fs_red_irish_lord","fs_shiner_perch","fs_spiny_dogfish","fs_spotted_ratfish","fs_striped_perch","fs_vermilion_rockfish","fs_vermillion_yoy","fs_whitespotted_greenling","fs_wolf_eel","fs_yelloweye_rockfish","fs_yelloweye_yoy","fs_yellowtail_rockfish","fs_yoy_rockfish"
"2_14_4_25","Central_Puget_Sound",2,"Lincoln_Park",14,4,"inshore",47.536153,-122.397348,2025,2025-05-31,9.5,0,0,0,0,0,18,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.97,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.17,0.2,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_14_5_25","Central_Puget_Sound",2,"Lincoln_Park",14,5,"inshore",47.536153,-122.397348,2025,2025-05-31,8,1,0,26,0,0,53,0,0,0,161,0,0,0,0,0,0,0,0.23,0.03,0.07,0,0.03,0.57,0,0,0.07,0,0.73,0.27,0,0,0,0,0,0.37,0,0,0.03,0,0.07,0,0.37,0.17,0,0.47,0.07,0.03,0.03,0,0,0,0,0,1,0,0,0,0,0,0,0,3,9,0,0,0,8,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
"2_14_6_25","Central_Puget_Sound",2,"Lincoln_Park",14,6,"inshore",47.536153,-122.397348,2025,2025-05-31,7,0,0,50,0,0,10,0,0,0,305,0,0,0,0,0,0,0,0,0.1,0.17,0,0.03,0.67,0.03,0,0,0,0.33,0.67,0,0,0,0,0,0.43,0,0,0.1,0,0.1,0,0.37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0
"2_14_1_24","Central_Puget_Sound",2,"Lincoln_Park",14,1,"offshore",47.536153,-122.397348,2024,2024-05-25,19,109,0,4,0,0,32,0,0,0,184,0,0,0,0,0,0.03,0,0.03,0,0,0.07,0.03,0.77,0.07,0,0,0,0.93,0.07,0,0,0,0,0,0.03,0,0,0,0,0,0,0.77,0.2,0.3,0.17,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_14_2_24","Central_Puget_Sound",2,"Lincoln_Park",14,2,"offshore",47.536153,-122.397348,2024,2024-05-25,23.5,32,0,2,0,0,11,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.43,0.57,0,0,0,0,0,0,0,0,0.23,0,0,0,0.7,0.07,0,0.13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_14_3_24","Central_Puget_Sound",2,"Lincoln_Park",14,3,"offshore",47.536153,-122.397348,2024,2024-05-25,19.5,26,0,2,0,0,20,0,0,0,62,0,0,0,0,0,0,0,0,0.07,0.03,0,0.03,0.87,0,0,0,0,0.53,0.47,0,0,0,0,0,0,0,0,0.13,0,0,0,0.87,0,0,0.37,0.03,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_14_4_24","Central_Puget_Sound",2,"Lincoln_Park",14,4,"inshore",47.536153,-122.397348,2024,2024-05-25,12.5,11,0,24,0,0,37,0,0,0,119,0,0,0,0,0,0,0,0.03,0.07,0.03,0.17,0.03,0.6,0.03,0,0.03,0,0.77,0.23,0,0,0,0,0,0.13,0,0,0.03,0.07,0,0,0.47,0.3,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"2_14_5_24","Central_Puget_Sound",2,"Lincoln_Park",14,5,"inshore",47.536153,-122.397348,2024,2024-05-25,14.5,15,0,8,0,0,20,0,0,5,80,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.03,0,0.07,0,0.57,0.43,0,0,0,0,0,0,0,0.03,0.1,0,0,0,0.8,0.07,0,0.47,0.23,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_14_6_24","Central_Puget_Sound",2,"Lincoln_Park",14,6,"inshore",47.536153,-122.397348,2024,2024-05-25,12.5,5,0,1,0,0,22,0,0,0,55,0,0,0,0,0,0,0,0,0,0.03,0,0,0.97,0,0,0,0,0.9,0.1,0,0,0,0,0,0.03,0,0,0.03,0,0,0,0.93,0,0,0.33,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_14_1_23","Central_Puget_Sound",2,"Lincoln_Park",14,1,"offshore",47.536153,-122.397348,2023,2023-06-12,15.5,7,0,3,0,0,46,0,0,0,185,0,0,0,0,0,0,0,0,0.07,0,0.07,0,0.8,0.03,0,0.03,0,0.77,0.23,0,0,0,0,0,0.07,0,0,0.07,0,0,0.03,0.83,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_14_2_23","Central_Puget_Sound",2,"Lincoln_Park",14,2,"offshore",47.536153,-122.397348,2023,2023-06-12,11,0,0,4,0,0,28,0,0,0,300,0,0,0,0,0,0,0,0.03,0.07,0,0.07,0.07,0.73,0.03,0,0,0,0.77,0.23,0,0,0,0,0,0.1,0,0,0.07,0,0.03,0,0.77,0.03,0,0.8,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_14_3_23","Central_Puget_Sound",2,"Lincoln_Park",14,3,"offshore",47.536153,-122.397348,2023,2023-06-12,13,0,0,9,0,0,15,0,0,0,161,0,0,0,0,0,0,0,0.13,0.03,0,0.37,0,0.33,0.13,0,0,0,0.77,0.23,0,0,0,0,0,0.03,0,0,0,0,0.03,0,0.9,0.03,0,0.37,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2_14_4_23","Central_Puget_Sound",2,"Lincoln_Park",14,4,"inshore",47.536153,-122.397348,2023,2023-06-12,6,0,0,17,0,0,181,0,0,0,313,0,0,3,0,0,0,0,0,0.07,0.07,0,0,0.37,0.17,0,0.33,0,0.2,0.8,0,0,0,0,0,0.5,0,0,0.07,0,0.13,0.03,0.1,0.17,0,0.57,0.17,0.07,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_14_5_23","Central_Puget_Sound",2,"Lincoln_Park",14,5,"inshore",47.536153,-122.397348,2023,2023-06-12,6.5,0,0,52,0,0,31,0,0,0,294,0,0,0,0,0,0,0,0.03,0.03,0.07,0,0.03,0.63,0,0,0.2,0,0.3,0.7,0,0,0,0,0,0.23,0,0,0,0,0.07,0.03,0.53,0.13,0,0.63,0.17,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_14_6_23","Central_Puget_Sound",2,"Lincoln_Park",14,6,"inshore",47.536153,-122.397348,2023,2023-06-12,10.5,0,0,0,0,0,12,0,0,0,132,0,0,0,0,0,0,0,0.07,0.1,0.03,0.03,0,0.73,0,0,0.03,0,0.8,0.2,0,0,0,0,0,0.1,0,0,0.13,0,0,0,0.73,0.03,0,0.43,0.27,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_14_1_22","Central_Puget_Sound",2,"Lincoln_Park",14,1,"offshore",47.536153,-122.397348,2022,2022-06-04,15,0,0,6,0,0,31,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.03,0,0.03,0,0,0,0,0.9,0.03,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_14_2_22","Central_Puget_Sound",2,"Lincoln_Park",14,2,"offshore",47.536153,-122.397348,2022,2022-06-04,13,46,0,9,0,0,35,0,0,0,235,0,0,0,0,0,0,0,0,0.03,0.03,0,0.03,0.87,0.03,0,0,0,1,0,0,0,0,0,0,0.1,0,0,0.07,0,0,0,0.7,0.13,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_14_3_22","Central_Puget_Sound",2,"Lincoln_Park",14,3,"offshore",47.536153,-122.397348,2022,2022-06-04,4.5,20,0,6,0,0,33,0,0,0,96,0,0,0,0,0,0,0.03,0,0,0.03,0,0,0.9,0,0,0.03,0,1,0,0,0,0,0,0,0.07,0,0,0.1,0,0,0,0.77,0.07,0,0.67,0,0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_14_4_22","Central_Puget_Sound",2,"Lincoln_Park",14,4,"inshore",47.536153,-122.397348,2022,2022-06-04,17.5,0,0,11,0,0,28,0,0,0,438,0,0,0,0,0,0,0,0.03,0.07,0,0,0,0.63,0.23,0,0.03,0,0.8,0.2,0,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0.6,0,0.3,0.03,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,1,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_14_5_22","Central_Puget_Sound",2,"Lincoln_Park",14,5,"inshore",47.536153,-122.397348,2022,2022-06-04,9.5,0,0,28,0,0,12,0,0,0,732,0,0,0,0,0,0,0,0.03,0,0,0,0.07,0.67,0.23,0,0,0,0.23,0.77,0,0,0,0,0,0.4,0,0,0,0,0.03,0,0.17,0.4,0,0.6,0.07,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"2_14_6_22","Central_Puget_Sound",2,"Lincoln_Park",14,6,"inshore",47.536153,-122.397348,2022,2022-06-04,7.5,0,0,3,0,0,25,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.57,0.17,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_15_1_25","Central_Puget_Sound",2,"Seattle_Waterfront",15,1,"offshore",47.608873,-122.349157,2025,2025-08-22,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0.07,0,0,0,0.33,0,0,0,0,0,0.2,0.8,0,0,0,0,0.3,0.13,0.03,0,0,0.37,0.17,0,0,0,0,0.23,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,9,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0
"2_15_2_25","Central_Puget_Sound",2,"Seattle_Waterfront",15,2,"offshore",47.608873,-122.349157,2025,2025-08-22,17,0,0,0,0,0,2,0,0,17,195,0,0,0,0,0,0,0,0.07,0,0,0,0,0.93,0,0,0,0,0.13,0.87,0,0,0,0,0,0.2,0,0.03,0,0,0.07,0.03,0.43,0.23,0,0,0.13,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
"2_15_3_25","Central_Puget_Sound",2,"Seattle_Waterfront",15,3,"offshore",47.608873,-122.349157,2025,2025-08-22,19,0,0,2,0,0,3,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0.13,0,0.17,0.7,0,0,0,0,0,1,0,0,0,0,0,0.2,0,0,0.3,0.03,0.47,0,0,0,0.23,0.03,0.03,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
"2_15_4_25","Central_Puget_Sound",2,"Seattle_Waterfront",15,4,"inshore",47.608873,-122.349157,2025,2025-08-22,24,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.63,0.37,0,0,0,0,0,0.1,0,0,0.07,0,0,0,0.83,0,0,0.6,0.03,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_15_5_25","Central_Puget_Sound",2,"Seattle_Waterfront",15,5,"inshore",47.608873,-122.349157,2025,2025-08-22,22,0,0,3,0,0,2,0,0,0,76,0,0,0,0,0,0,0,0.07,0,0,0.03,0,0.6,0.3,0,0,0,0,0.97,0.03,0,0,0,0,0,0.03,0,0,0.03,0,0.03,0.43,0.47,0,0.47,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2_15_6_25","Central_Puget_Sound",2,"Seattle_Waterfront",15,6,"inshore",47.608873,-122.349157,2025,2025-08-22,7.5,0,0,19,0,0,2,0,0,0,7,0,0,0,6,0,0,0,0.43,0.07,0,0,0.07,0,0.03,0,0.4,0,0,1,0,0,0,0,0,0.13,0,0,0.23,0.1,0.03,0,0,0.5,0,0.13,0.33,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"2_15_1_24","Central_Puget_Sound",2,"Seattle_Waterfront",15,1,"offshore",47.608873,-122.349157,2024,2024-08-26,7.5,5,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0.1,0.03,0,0,0.07,0.43,0.37,0,0,0,0.23,0.77,0,0,0,0,0,0.07,0.13,0.03,0.07,0,0.07,0.2,0.43,0,0,0.4,0.03,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,1,0,29,1,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_15_2_24","Central_Puget_Sound",2,"Seattle_Waterfront",15,2,"offshore",47.608873,-122.349157,2024,2024-08-26,17.5,0,0,0,0,0,0,0,0,2,258,0,0,0,0,0,0,0,0.13,0.13,0,0.07,0,0.03,0.63,0,0,0,0,0.9,0.1,0,0,0,0,0.2,0.13,0,0,0,0.23,0.43,0,0,0,0,0.2,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,11,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_15_3_24","Central_Puget_Sound",2,"Seattle_Waterfront",15,3,"offshore",47.608873,-122.349157,2024,2024-08-26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.1,0.13,0,0.03,0.1,0.07,0,0.3,0,0,1,0,0,0,0,0,0,0.37,0,0,0,0.3,0.33,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"2_15_4_24","Central_Puget_Sound",2,"Seattle_Waterfront",15,4,"inshore",47.608873,-122.349157,2024,2024-08-26,19,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0.03,0,0,0,0,0.63,0.2,0,0.13,0,0.87,0.13,0,0,0,0,0,0.03,0,0,0.03,0.03,0.03,0.1,0.77,0,0,0.33,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_15_5_24","Central_Puget_Sound",2,"Seattle_Waterfront",15,5,"inshore",47.608873,-122.349157,2024,2024-08-26,7.5,0,0,58,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0.07,0.13,0.03,0.03,0.33,0.17,0,0.23,0,0,1,0,0,0,0,0,0.43,0,0,0.03,0.07,0.03,0,0,0.43,0,0.03,0.03,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0
"2_15_6_24","Central_Puget_Sound",2,"Seattle_Waterfront",15,6,"inshore",47.608873,-122.349157,2024,2024-08-26,16,0,0,12,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0.03,0,0.57,0.13,0,0.27,0,0.03,0.97,0,0,0,0,0,0.1,0,0.07,0.7,0.03,0,0,0.03,0.07,0,0.33,0.1,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,0,0,21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_15_1_23","Central_Puget_Sound",2,"Seattle_Waterfront",15,1,"offshore",47.608873,-122.349157,2023,2023-09-19,11.5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0.07,0.03,0.27,0,0,0.2,0.07,0,0.37,0,0,0.83,0.17,0,0,0,0,0.33,0.17,0,0,0,0.27,0.23,0,0,0,0,0.1,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"2_15_2_23","Central_Puget_Sound",2,"Seattle_Waterfront",15,2,"offshore",47.608873,-122.349157,2023,2023-09-19,6.5,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.1,0.2,0,0,0.2,0.2,0,0.3,0,0,0.87,0.13,0,0,0,0,0.27,0.33,0,0,0,0.2,0.2,0,0,0,0,0.27,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0
"2_15_3_23","Central_Puget_Sound",2,"Seattle_Waterfront",15,3,"offshore",47.608873,-122.349157,2023,2023-09-19,4.5,0,0,153,0,0,4,0,0,0,126,0,0,0,1,0,0,0,0.27,0.07,0.07,0,0.03,0.07,0.1,0,0.4,0,0,0.97,0.03,0,0,0,0,0.5,0,0,0.03,0,0.17,0,0,0.3,0,0.33,0.3,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"2_15_4_23","Central_Puget_Sound",2,"Seattle_Waterfront",15,4,"inshore",47.608873,-122.349157,2023,2023-09-19,10.5,1,0,21,0,0,1,0,0,0,73,0,0,0,1,0,0,0,0.43,0,0,0.03,0,0.17,0.03,0,0.33,0,0,1,0,0,0,0,0,0.07,0,0.03,0.57,0,0,0,0,0.33,0,0.37,0.33,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"2_15_5_23","Central_Puget_Sound",2,"Seattle_Waterfront",15,5,"inshore",47.608873,-122.349157,2023,2023-09-19,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.87,0.03,0,0,0,0,0.1,0,0,0,0,0.9,0.1,0,0,0,0,0,0,0,0,0,0.33,0.67,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0
