"key","basin","basin_id","site","site_id","transect","depth_zone","latitude","longitude","year","date","depth_ft","bat_star","blood_star","blue_striped_sun_star","california_sea_cucumber","dawsons_sun_star","dungeness_crab","giant_pacific_octopus","giant_spined_star","green_crab","green_pallid_urchin","gumboot_chiton","hairy_triton","kelp_crab","kelp_crab_juv","large_anemone","leather_star","mottled_star","ochre_star","orange_cucumber","piddock_clam","pinto_abalone","plumose_anemone","purple_urchin","rainbow_star","red_urchin","rock_crab","rock_scallop","short_spined_star","slender_crab","sunflower_star","flat_abalone","masking_crab","red_abalone"
"2_20_5_23","Central_Puget_Sound",2,"Magnolia",20,5,"inshore",47.631423,-122.401099,2023,"2023-08-23",15,0,0,0,0,0,0,0,0,0,0,0,0,8,5,2,0,22,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
"2_20_6_23","Central_Puget_Sound",2,"Magnolia",20,6,"inshore",47.631423,-122.401099,2023,"2023-08-23",15.5,0,0,0,0,0,0,0,0,0,0,0,0,15,1,4,0,17,0,21,0,0,1,0,0,0,6,0,0,0,0,0,0,0
"2_20_1_22","Central_Puget_Sound",2,"Magnolia",20,1,"offshore",47.631423,-122.401099,2022,"2022-08-03",12.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
"2_20_2_22","Central_Puget_Sound",2,"Magnolia",20,2,"offshore",47.631423,-122.401099,2022,"2022-08-03",13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,14,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
"2_20_3_22","Central_Puget_Sound",2,"Magnolia",20,3,"offshore",47.631423,-122.401099,2022,"2022-08-03",13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,22,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
"2_20_4_22","Central_Puget_Sound",2,"Magnolia",20,4,"inshore",47.631423,-122.401099,2022,"2022-08-03",11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,17,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0
"2_20_5_22","Central_Puget_Sound",2,"Magnolia",20,5,"inshore",47.631423,-122.401099,2022,"2022-08-03",11,0,0,0,0,0,0,0,0,0,0,0,0,8,2,1,0,52,0,0,0,0,2,0,0,0,18,0,0,0,0,0,0,0
"2_20_6_22","Central_Puget_Sound",2,"Magnolia",20,6,"inshore",47.631423,-122.401099,2022,"2022-08-03",10,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,36,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0
"2_20_1_21","Central_Puget_Sound",2,"Magnolia",20,1,"offshore",47.631423,-122.401099,2021,"2021-08-17",13.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
"2_20_2_21","Central_Puget_Sound",2,"Magnolia",20,2,"offshore",47.631423,-122.401099,2021,"2021-08-17",14,0,0,0,0,0,0,0,0,0,0,0,0,22,0,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
"2_20_3_21","Central_Puget_Sound",2,"Magnolia",20,3,"offshore",47.631423,-122.401099,2021,"2021-08-17",16,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
"2_20_4_21","Central_Puget_Sound",2,"Magnolia",20,4,"inshore",47.631423,-122.401099,2021,"2021-08-17",19,0,0,0,0,0,0,0,0,0,0,0,0,18,0,2,0,2,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
"2_20_5_21","Central_Puget_Sound",2,"Magnolia",20,5,"inshore",47.631423,-122.401099,2021,"2021-08-17",19,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
"2_20_6_21","Central_Puget_Sound",2,"Magnolia",20,6,"inshore",47.631423,-122.401099,2021,"2021-08-17",19,0,0,0,0,0,0,0,0,0,0,0,0,22,0,2,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
"3_21_1_25","Hood_Canal",3,"Goby_Gardens",21,1,"offshore",47.631907,-122.94162,2025,"2025-06-29",51.5,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,23,0,0,0,2,0,0,0,0,0,0,0
"3_21_2_25","Hood_Canal",3,"Goby_Gardens",21,2,"offshore",47.631907,-122.94162,2025,"2025-06-29",48.5,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,17,0,0,0,2,0,0,0,0,0,0,0
"3_21_3_25","Hood_Canal",3,"Goby_Gardens",21,3,"offshore",47.631907,-122.94162,2025,"2025-06-29",34.5,0,2,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,3,0,0,1,0,0,0
"3_21_4_25","Hood_Canal",3,"Goby_Gardens",21,4,"inshore",47.631907,-122.94162,2025,"2025-06-29",35.5,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0
"3_21_5_25","Hood_Canal",3,"Goby_Gardens",21,5,"inshore",47.631907,-122.94162,2025,"2025-06-29",23.5,0,3,0,56,0,0,0,0,0,0,0,0,7,0,0,2,33,0,1,0,0,10,0,0,0,3,1,0,0,0,0,0,0
"3_21_6_25","Hood_Canal",3,"Goby_Gardens",21,6,"inshore",47.631907,-122.94162,2025,"2025-06-29",19,0,0,0,60,0,0,0,0,0,0,0,0,21,0,0,2,9,0,7,0,0,5,0,0,0,4,1,0,0,5,0,0,0
"3_21_1_24","Hood_Canal",3,"Goby_Gardens",21,1,"offshore",47.631907,-122.94162,2024,"2024-06-09",52,0,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,1,0,47,0,0,26,0,0,0,0,0,0,0,0,0,0,0
"3_21_2_24","Hood_Canal",3,"Goby_Gardens",21,2,"offshore",47.631907,-122.94162,2024,"2024-06-09",51,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,47,0,0,14,0,0,0,1,0,0,0,0,0,0,0
"3_21_3_24","Hood_Canal",3,"Goby_Gardens",21,3,"offshore",47.631907,-122.94162,2024,"2024-06-09",37.5,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,9,0,30,0,0,8,0,0,0,1,3,0,0,0,0,0,0
"3_21_4_24","Hood_Canal",3,"Goby_Gardens",21,4,"inshore",47.631907,-122.94162,2024,"2024-06-09",42,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,11,0,0,0,0,0,0,0,0,0,0,0
"3_21_5_24","Hood_Canal",3,"Goby_Gardens",21,5,"inshore",47.631907,-122.94162,2024,"2024-06-09",20,0,1,0,45,0,0,0,0,0,0,0,0,3,0,0,0,4,0,15,0,0,6,0,0,0,0,0,0,0,1,0,0,0
"3_21_6_24","Hood_Canal",3,"Goby_Gardens",21,6,"inshore",47.631907,-122.94162,2024,"2024-06-09",23.5,0,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,5,0,60,0,0,2,0,0,0,2,1,0,0,0,0,0,0
"3_21_1_23","Hood_Canal",3,"Goby_Gardens",21,1,"offshore",47.631907,-122.94162,2023,"2023-06-04",55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3_21_2_23","Hood_Canal",3,"Goby_Gardens",21,2,"offshore",47.631907,-122.94162,2023,"2023-06-04",55,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,27,0,0,29,0,0,0,0,0,0,0,0,0,0,0
"3_21_3_23","Hood_Canal",3,"Goby_Gardens",21,3,"offshore",47.631907,-122.94162,2023,"2023-06-04",37.5,0,2,0,7,0,0,0,0,0,2,0,0,0,0,0,0,5,0,9,0,0,11,0,0,0,3,0,0,0,0,0,0,0
"3_21_4_23","Hood_Canal",3,"Goby_Gardens",21,4,"inshore",47.631907,-122.94162,2023,"2023-06-04",41,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,6,0,0,0,1,0,0,0,0,0,0,0
"3_21_5_23","Hood_Canal",3,"Goby_Gardens",21,5,"inshore",47.631907,-122.94162,2023,"2023-06-04",28.5,0,2,0,28,0,0,0,0,0,0,0,0,3,2,0,0,5,0,47,0,0,2,0,0,0,2,0,0,0,0,0,0,0
"3_21_6_23","Hood_Canal",3,"Goby_Gardens",21,6,"inshore",47.631907,-122.94162,2023,"2023-06-04",21.5,0,0,0,47,0,0,0,0,0,0,0,0,6,0,0,0,2,0,176,0,0,4,0,0,0,3,0,0,0,0,0,0,0
"3_21_1_22","Hood_Canal",3,"Goby_Gardens",21,1,"offshore",47.631907,-122.94162,2022,"2022-08-27",33.5,0,8,0,7,0,0,0,0,0,0,0,0,0,0,14,0,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
"3_21_2_22","Hood_Canal",3,"Goby_Gardens",21,2,"offshore",47.631907,-122.94162,2022,"2022-08-27",40.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
"3_21_3_22","Hood_Canal",3,"Goby_Gardens",21,3,"offshore",47.631907,-122.94162,2022,"2022-08-27",45.5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0,0
"3_21_4_22","Hood_Canal",3,"Goby_Gardens",21,4,"inshore",47.631907,-122.94162,2022,"2022-08-27",22.5,0,5,0,10,0,0,0,0,0,0,0,0,0,0,1,0,34,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0
"3_21_5_22","Hood_Canal",3,"Goby_Gardens",21,5,"inshore",47.631907,-122.94162,2022,"2022-08-27",29,0,2,0,13,0,0,0,0,0,0,0,0,3,0,0,1,13,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0
"3_21_6_22","Hood_Canal",3,"Goby_Gardens",21,6,"inshore",47.631907,-122.94162,2022,"2022-08-27",25,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,4,1,0,0,0,0,0,0
"3_22_1_25","Hood_Canal",3,"Pulali_Point",22,1,"offshore",47.735708,-122.85479,2025,"2025-07-12",57,0,2,0,30,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
"3_22_2_25","Hood_Canal",3,"Pulali_Point",22,2,"offshore",47.735708,-122.85479,2025,"2025-07-12",52.5,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"3_22_3_25","Hood_Canal",3,"Pulali_Point",22,3,"offshore",47.735708,-122.85479,2025,"2025-07-12",42.5,0,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"3_22_4_25","Hood_Canal",3,"Pulali_Point",22,4,"inshore",47.735708,-122.85479,2025,"2025-07-12",38.5,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0
"3_22_5_25","Hood_Canal",3,"Pulali_Point",22,5,"inshore",47.735708,-122.85479,2025,"2025-07-12",23.5,0,2,0,16,0,0,0,0,0,0,0,0,3,0,0,3,3,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0
"3_22_6_25","Hood_Canal",3,"Pulali_Point",22,6,"inshore",47.735708,-122.85479,2025,"2025-07-12",25,0,0,0,22,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"3_22_1_24","Hood_Canal",3,"Pulali_Point",22,1,"offshore",47.735708,-122.85479,2024,"2024-06-08",55.5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0
"3_22_2_24","Hood_Canal",3,"Pulali_Point",22,2,"offshore",47.735708,-122.85479,2024,"2024-06-08",59.5,0,0,0,10,0,0,0,0,0,1,0,0,0,0,3,0,1,0,58,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"3_22_3_24","Hood_Canal",3,"Pulali_Point",22,3,"offshore",47.735708,-122.85479,2024,"2024-06-08",37,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,1,0,3,0,0,0,0,0
"3_22_4_24","Hood_Canal",3,"Pulali_Point",22,4,"inshore",47.735708,-122.85479,2024,"2024-06-08",43.5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"3_22_5_24","Hood_Canal",3,"Pulali_Point",22,5,"inshore",47.735708,-122.85479,2024,"2024-06-08",24,0,0,0,24,0,0,1,0,0,0,0,0,1,1,0,1,7,0,92,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3_22_6_24","Hood_Canal",3,"Pulali_Point",22,6,"inshore",47.735708,-122.85479,2024,"2024-06-08",23,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,14,0,0,1,0,0,0,1,2,0,0,0,0,0,0
"3_22_1_23","Hood_Canal",3,"Pulali_Point",22,1,"offshore",47.735708,-122.85479,2023,"2023-06-03",54,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,32,0,0,0,2,0,0,0,0,0,0,0
"3_22_2_23","Hood_Canal",3,"Pulali_Point",22,2,"offshore",47.735708,-122.85479,2023,"2023-06-03",54.5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"3_22_3_23","Hood_Canal",3,"Pulali_Point",22,3,"offshore",47.735708,-122.85479,2023,"2023-06-03",37.5,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"3_22_4_23","Hood_Canal",3,"Pulali_Point",22,4,"inshore",47.735708,-122.85479,2023,"2023-06-03",36,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,2,5,0,0,2,0,0,0,1,3,6,0,0,0,0,0
"3_22_5_23","Hood_Canal",3,"Pulali_Point",22,5,"inshore",47.735708,-122.85479,2023,"2023-06-03",22.5,0,0,0,13,0,0,0,0,0,2,0,0,0,0,0,0,3,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"3_22_6_23","Hood_Canal",3,"Pulali_Point",22,6,"inshore",47.735708,-122.85479,2023,"2023-06-03",21.5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,7,0,27,0,0,1,0,0,0,0,4,0,0,0,0,0,0
"3_22_1_22","Hood_Canal",3,"Pulali_Point",22,1,"offshore",47.735708,-122.85479,2022,"2022-08-28",51.5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_22_2_22","Hood_Canal",3,"Pulali_Point",22,2,"offshore",47.735708,-122.85479,2022,"2022-08-28",51.5,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_22_3_22","Hood_Canal",3,"Pulali_Point",22,3,"offshore",47.735708,-122.85479,2022,"2022-08-28",41.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,19,0,0,0,2,0,0,0,0,0,0,0
"3_22_4_22","Hood_Canal",3,"Pulali_Point",22,4,"inshore",47.735708,-122.85479,2022,"2022-08-28",29,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0
"3_22_5_22","Hood_Canal",3,"Pulali_Point",22,5,"inshore",47.735708,-122.85479,2022,"2022-08-28",23,0,1,0,4,0,0,0,0,0,0,0,0,19,0,0,2,14,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0
"3_22_6_22","Hood_Canal",3,"Pulali_Point",22,6,"inshore",47.735708,-122.85479,2022,"2022-08-28",23.5,0,2,0,1,0,0,0,0,0,0,0,0,5,0,0,1,9,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0
"2_23_1_25","Central_Puget_Sound",2,"Jefferson_Head",23,1,"offshore",47.744509,-122.475293,2025,"2025-07-08",15.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,18,0,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0
"2_23_2_25","Central_Puget_Sound",2,"Jefferson_Head",23,2,"offshore",47.744509,-122.475293,2025,"2025-07-08",15,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,29,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
"2_23_3_25","Central_Puget_Sound",2,"Jefferson_Head",23,3,"offshore",47.744509,-122.475293,2025,"2025-07-08",13,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,20,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
"2_23_4_25","Central_Puget_Sound",2,"Jefferson_Head",23,4,"inshore",47.744509,-122.475293,2025,"2025-07-08",13.5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,43,0,3,0,0,0,0,0,0,24,0,0,0,0,0,0,0
"2_23_5_25","Central_Puget_Sound",2,"Jefferson_Head",23,5,"inshore",47.744509,-122.475293,2025,"2025-07-08",13.5,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,23,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
"2_23_6_25","Central_Puget_Sound",2,"Jefferson_Head",23,6,"inshore",47.744509,-122.475293,2025,"2025-07-08",12,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2,0,22,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
"2_23_1_24","Central_Puget_Sound",2,"Jefferson_Head",23,1,"offshore",47.744509,-122.475293,2024,"2024-07-01",14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,0,1,0,0,0,0,0,0,26,0,0,0,0,0,0,0
"2_23_2_24","Central_Puget_Sound",2,"Jefferson_Head",23,2,"offshore",47.744509,-122.475293,2024,"2024-07-01",13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,3,0,0,0,0,0,0,23,0,0,0,0,0,0,0
"2_23_3_24","Central_Puget_Sound",2,"Jefferson_Head",23,3,"offshore",47.744509,-122.475293,2024,"2024-07-01",13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,16,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
"2_23_4_24","Central_Puget_Sound",2,"Jefferson_Head",23,4,"inshore",47.744509,-122.475293,2024,"2024-07-01",13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,13,0,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0
"2_23_5_24","Central_Puget_Sound",2,"Jefferson_Head",23,5,"inshore",47.744509,-122.475293,2024,"2024-07-01",13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,7,0,3,0,0,0,0,0,0,30,0,0,0,0,0,0,0
"2_23_6_24","Central_Puget_Sound",2,"Jefferson_Head",23,6,"inshore",47.744509,-122.475293,2024,"2024-07-01",13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,12,0,3,0,0,0,0,0,0,30,0,0,0,0,0,0,0
"2_23_1_23","Central_Puget_Sound",2,"Jefferson_Head",23,1,"offshore",47.744509,-122.475293,2023,"2023-08-10",14.5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,0,31,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
"2_23_2_23","Central_Puget_Sound",2,"Jefferson_Head",23,2,"offshore",47.744509,-122.475293,2023,"2023-08-10",15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,31,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
"2_23_3_23","Central_Puget_Sound",2,"Jefferson_Head",23,3,"offshore",47.744509,-122.475293,2023,"2023-08-10",16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,39,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
"2_23_4_23","Central_Puget_Sound",2,"Jefferson_Head",23,4,"inshore",47.744509,-122.475293,2023,"2023-08-10",15.5,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,0,39,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
"2_23_5_23","Central_Puget_Sound",2,"Jefferson_Head",23,5,"inshore",47.744509,-122.475293,2023,"2023-08-10",14.5,0,0,0,1,0,0,0,0,0,0,0,0,4,0,6,0,35,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
"2_23_6_23","Central_Puget_Sound",2,"Jefferson_Head",23,6,"inshore",47.744509,-122.475293,2023,"2023-08-10",13.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,31,0,0,1,0,1,0,0,0,18,0,0,0,0,0,0,0
"2_23_1_22","Central_Puget_Sound",2,"Jefferson_Head",23,1,"offshore",47.744509,-122.475293,2022,"2022-07-20",13,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
"2_23_2_22","Central_Puget_Sound",2,"Jefferson_Head",23,2,"offshore",47.744509,-122.475293,2022,"2022-07-20",13.5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,10,3,0,0,0,2,0,0,0,20,0,0,0,0,0,0,0
"2_23_3_22","Central_Puget_Sound",2,"Jefferson_Head",23,3,"offshore",47.744509,-122.475293,2022,"2022-07-20",14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
"2_23_4_22","Central_Puget_Sound",2,"Jefferson_Head",23,4,"inshore",47.744509,-122.475293,2022,"2022-07-20",13.5,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,13,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
"2_23_5_22","Central_Puget_Sound",2,"Jefferson_Head",23,5,"inshore",47.744509,-122.475293,2022,"2022-07-20",13.5,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,28,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
"2_23_6_22","Central_Puget_Sound",2,"Jefferson_Head",23,6,"inshore",47.744509,-122.475293,2022,"2022-07-20",13,0,1,0,0,0,0,0,0,0,0,0,0,6,1,1,0,23,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
"2_24_1_25","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,1,"offshore",47.819549,-122.37838,2025,"2025-07-12",11.5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_24_2_25","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,2,"offshore",47.819549,-122.37838,2025,"2025-07-12",18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2_24_3_25","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,3,"offshore",47.819549,-122.37838,2025,"2025-07-12",18,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2_24_4_25","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,4,"inshore",47.819549,-122.37838,2025,"2025-07-12",9,0,0,0,0,0,0,0,0,0,0,0,0,21,3,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_24_5_25","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,5,"inshore",47.819549,-122.37838,2025,"2025-07-12",11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2_24_6_25","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,6,"inshore",47.819549,-122.37838,2025,"2025-07-12",12,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"2_24_1_24","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,1,"offshore",47.819549,-122.37838,2024,"2024-07-06",12.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2_24_2_24","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,2,"offshore",47.819549,-122.37838,2024,"2024-07-06",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"2_24_3_24","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,3,"offshore",47.819549,-122.37838,2024,"2024-07-06",17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2_24_4_24","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,4,"inshore",47.819549,-122.37838,2024,"2024-07-06",9.5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_24_5_24","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,5,"inshore",47.819549,-122.37838,2024,"2024-07-06",10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"2_24_6_24","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,6,"inshore",47.819549,-122.37838,2024,"2024-07-06",9,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_24_1_23","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,1,"offshore",47.819549,-122.37838,2023,"2023-06-17",10.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"2_24_2_23","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,2,"offshore",47.819549,-122.37838,2023,"2023-06-17",11,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"2_24_3_23","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,3,"offshore",47.819549,-122.37838,2023,"2023-06-17",13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2_24_4_23","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,4,"inshore",47.819549,-122.37838,2023,"2023-06-17",7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"2_24_5_23","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,5,"inshore",47.819549,-122.37838,2023,"2023-06-17",8.5,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"2_24_6_23","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,6,"inshore",47.819549,-122.37838,2023,"2023-06-17",6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
